GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_B,CumPaidLoss_B,BulkLoss_B,EarnedPremDIR_B,EarnedPremCeded_B,EarnedPremNet_B,Single,PostedReserve97_B
37028,New Jersey Citizens United Rcp Exch,1992,1998,7,5929,5884,45,6478,1383,5095,1,17680
37028,New Jersey Citizens United Rcp Exch,1992,1999,8,5885,5856,4,6478,1383,5095,1,17680
37028,New Jersey Citizens United Rcp Exch,1992,2000,9,7249,7196,3,6478,1383,5095,1,17680
37028,New Jersey Citizens United Rcp Exch,1992,2001,10,7256,7202,3,6478,1383,5095,1,17680
37028,New Jersey Citizens United Rcp Exch,1993,1993,1,5987,1562,2969,8485,1346,7139,1,17680
37028,New Jersey Citizens United Rcp Exch,1993,1994,2,5859,2962,1080,8485,1346,7139,1,17680
37028,New Jersey Citizens United Rcp Exch,1993,1995,3,6064,4123,328,8485,1346,7139,1,17680
37028,New Jersey Citizens United Rcp Exch,1993,1996,4,7133,5838,150,8485,1346,7139,1,17680
37028,New Jersey Citizens United Rcp Exch,1993,1997,5,7453,6966,99,8485,1346,7139,1,17680
37028,New Jersey Citizens United Rcp Exch,1993,1998,6,7546,7311,63,8485,1346,7139,1,17680
37028,New Jersey Citizens United Rcp Exch,1993,1999,7,7554,7385,33,8485,1346,7139,1,17680
37028,New Jersey Citizens United Rcp Exch,1993,2000,8,7258,7154,5,8485,1346,7139,1,17680
37028,New Jersey Citizens United Rcp Exch,1993,2001,9,7207,7182,5,8485,1346,7139,1,17680
37028,New Jersey Citizens United Rcp Exch,1993,2002,10,7199,7183,1,8485,1346,7139,1,17680
37028,New Jersey Citizens United Rcp Exch,1994,1994,1,5657,1266,2190,9036,1466,7570,1,17680
37028,New Jersey Citizens United Rcp Exch,1994,1995,2,5519,2739,1122,9036,1466,7570,1,17680
37028,New Jersey Citizens United Rcp Exch,1994,1996,3,6431,4060,795,9036,1466,7570,1,17680
37028,New Jersey Citizens United Rcp Exch,1994,1997,4,6947,5645,490,9036,1466,7570,1,17680
37028,New Jersey Citizens United Rcp Exch,1994,1998,5,6896,6414,227,9036,1466,7570,1,17680
37028,New Jersey Citizens United Rcp Exch,1994,1999,6,6788,6636,72,9036,1466,7570,1,17680
37028,New Jersey Citizens United Rcp Exch,1994,2000,7,7586,7506,45,9036,1466,7570,1,17680
37028,New Jersey Citizens United Rcp Exch,1994,2001,8,7557,7537,1,9036,1466,7570,1,17680
37028,New Jersey Citizens United Rcp Exch,1994,2002,9,7561,7537,5,9036,1466,7570,1,17680
37028,New Jersey Citizens United Rcp Exch,1994,2003,10,7558,7538,1,9036,1466,7570,1,17680
37028,New Jersey Citizens United Rcp Exch,1995,1995,1,5052,1237,2107,9242,1809,7433,1,17680
37028,New Jersey Citizens United Rcp Exch,1995,1996,2,6346,2880,1311,9242,1809,7433,1,17680
37028,New Jersey Citizens United Rcp Exch,1995,1997,3,7009,4993,778,9242,1809,7433,1,17680
37028,New Jersey Citizens United Rcp Exch,1995,1998,4,6975,6010,407,9242,1809,7433,1,17680
37028,New Jersey Citizens United Rcp Exch,1995,1999,5,6772,6470,77,9242,1809,7433,1,17680
37028,New Jersey Citizens United Rcp Exch,1995,2000,6,6271,6162,56,9242,1809,7433,1,17680
37028,New Jersey Citizens United Rcp Exch,1995,2001,7,6252,6182,21,9242,1809,7433,1,17680
37028,New Jersey Citizens United Rcp Exch,1995,2002,8,6185,6174,-3,9242,1809,7433,1,17680
37028,New Jersey Citizens United Rcp Exch,1995,2003,9,6191,6146,2,9242,1809,7433,1,17680
37028,New Jersey Citizens United Rcp Exch,1995,2004,10,6205,6167,0,9242,1809,7433,1,17680
37028,New Jersey Citizens United Rcp Exch,1996,1996,1,6718,1475,3410,9632,1458,8174,1,17680
37028,New Jersey Citizens United Rcp Exch,1996,1997,2,7054,3133,1702,9632,1458,8174,1,17680
37028,New Jersey Citizens United Rcp Exch,1996,1998,3,7074,4529,984,9632,1458,8174,1,17680
37028,New Jersey Citizens United Rcp Exch,1996,1999,4,7242,5828,615,9632,1458,8174,1,17680
37028,New Jersey Citizens United Rcp Exch,1996,2000,5,6404,5768,311,9632,1458,8174,1,17680
37028,New Jersey Citizens United Rcp Exch,1996,2001,6,6394,6041,161,9632,1458,8174,1,17680
37028,New Jersey Citizens United Rcp Exch,1996,2002,7,6213,6201,17,9632,1458,8174,1,17680
37028,New Jersey Citizens United Rcp Exch,1996,2003,8,6215,6212,-3,9632,1458,8174,1,17680
37028,New Jersey Citizens United Rcp Exch,1996,2004,9,6225,6242,5,9632,1458,8174,1,17680
37028,New Jersey Citizens United Rcp Exch,1996,2005,10,6223,6221,2,9632,1458,8174,1,17680
37028,New Jersey Citizens United Rcp Exch,1997,1997,1,8517,1444,4540,9826,1489,8337,1,17680
37028,New Jersey Citizens United Rcp Exch,1997,1998,2,8043,3422,2305,9826,1489,8337,1,17680
37028,New Jersey Citizens United Rcp Exch,1997,1999,3,7889,4993,1524,9826,1489,8337,1,17680
37028,New Jersey Citizens United Rcp Exch,1997,2000,4,7452,5744,1092,9826,1489,8337,1,17680
37028,New Jersey Citizens United Rcp Exch,1997,2001,5,7095,6218,639,9826,1489,8337,1,17680
37028,New Jersey Citizens United Rcp Exch,1997,2002,6,6449,6351,-1,9826,1489,8337,1,17680
37028,New Jersey Citizens United Rcp Exch,1997,2003,7,6441,6350,-2,9826,1489,8337,1,17680
37028,New Jersey Citizens United Rcp Exch,1997,2004,8,6404,6387,1,9826,1489,8337,1,17680
37028,New Jersey Citizens United Rcp Exch,1997,2005,9,6414,6412,2,9826,1489,8337,1,17680
37028,New Jersey Citizens United Rcp Exch,1997,2006,10,6412,6412,0,9826,1489,8337,1,17680
37486,National Automotive Ins,1988,1988,1,458,139,291,371,0,371,1,859
37486,National Automotive Ins,1988,1989,2,724,613,103,371,0,371,1,859
37486,National Automotive Ins,1988,1990,3,730,715,18,371,0,371,1,859
37486,National Automotive Ins,1988,1991,4,781,763,0,371,0,371,1,859
37486,National Automotive Ins,1988,1992,5,791,791,0,371,0,371,1,859
37486,National Automotive Ins,1988,1993,6,801,801,0,371,0,371,1,859
37486,National Automotive Ins,1988,1994,7,811,820,0,371,0,371,1,859
37486,National Automotive Ins,1988,1995,8,811,820,0,371,0,371,1,859
37486,National Automotive Ins,1988,1996,9,820,820,0,371,0,371,1,859
37486,National Automotive Ins,1988,1997,10,820,820,0,371,0,371,1,859
37486,National Automotive Ins,1989,1989,1,1134,589,436,1122,35,1087,1,859
37486,National Automotive Ins,1989,1990,2,1344,1162,89,1122,35,1087,1,859
37486,National Automotive Ins,1989,1991,3,1558,1517,0,1122,35,1087,1,859
37486,National Automotive Ins,1989,1992,4,1617,1547,10,1122,35,1087,1,859
37486,National Automotive Ins,1989,1993,5,1651,1617,2,1122,35,1087,1,859
37486,National Automotive Ins,1989,1994,6,1646,1618,0,1122,35,1087,1,859
37486,National Automotive Ins,1989,1995,7,1656,1622,4,1122,35,1087,1,859
37486,National Automotive Ins,1989,1996,8,1647,1647,0,1122,35,1087,1,859
37486,National Automotive Ins,1989,1997,9,1647,1647,0,1122,35,1087,1,859
37486,National Automotive Ins,1989,1998,10,1647,1647,0,1122,35,1087,1,859
37486,National Automotive Ins,1990,1990,1,713,241,161,1135,391,744,1,859
37486,National Automotive Ins,1990,1991,2,1032,677,56,1135,391,744,1,859
37486,National Automotive Ins,1990,1992,3,923,776,24,1135,391,744,1,859
37486,National Automotive Ins,1990,1993,4,912,838,15,1135,391,744,1,859
37486,National Automotive Ins,1990,1994,5,891,884,2,1135,391,744,1,859
37486,National Automotive Ins,1990,1995,6,888,884,0,1135,391,744,1,859
37486,National Automotive Ins,1990,1996,7,900,900,0,1135,391,744,1,859
37486,National Automotive Ins,1990,1997,8,902,890,2,1135,391,744,1,859
37486,National Automotive Ins,1990,1998,9,906,906,0,1135,391,744,1,859
37486,National Automotive Ins,1990,1999,10,906,906,0,1135,391,744,1,859
37486,National Automotive Ins,1991,1991,1,1350,496,445,4149,3064,1085,1,859
37486,National Automotive Ins,1991,1992,2,1525,1108,57,4149,3064,1085,1,859
37486,National Automotive Ins,1991,1993,3,1487,1371,44,4149,3064,1085,1,859
37486,National Automotive Ins,1991,1994,4,1438,1431,11,4149,3064,1085,1,859
37486,National Automotive Ins,1991,1995,5,1437,1430,0,4149,3064,1085,1,859
37486,National Automotive Ins,1991,1996,6,1432,1432,0,4149,3064,1085,1,859
37486,National Automotive Ins,1991,1997,7,1432,1432,0,4149,3064,1085,1,859
37486,National Automotive Ins,1991,1998,8,1432,1432,0,4149,3064,1085,1,859
37486,National Automotive Ins,1991,1999,9,1432,1432,0,4149,3064,1085,1,859
37486,National Automotive Ins,1991,2000,10,1432,1432,0,4149,3064,1085,1,859
37486,National Automotive Ins,1992,1992,1,822,218,155,4215,3293,922,1,859
37486,National Automotive Ins,1992,1993,2,617,508,44,4215,3293,922,1,859
37486,National Automotive Ins,1992,1994,3,575,541,9,4215,3293,922,1,859
37486,National Automotive Ins,1992,1995,4,556,547,0,4215,3293,922,1,859
37486,National Automotive Ins,1992,1996,5,560,554,0,4215,3293,922,1,859
37486,National Automotive Ins,1992,1997,6,560,554,0,4215,3293,922,1,859
37486,National Automotive Ins,1992,1998,7,555,555,0,4215,3293,922,1,859
37486,National Automotive Ins,1992,1999,8,554,554,0,4215,3293,922,1,859
37486,National Automotive Ins,1992,2000,9,554,554,0,4215,3293,922,1,859
37486,National Automotive Ins,1992,2001,10,554,554,0,4215,3293,922,1,859
37486,National Automotive Ins,1993,1993,1,12,5,7,9437,8473,964,1,859
37486,National Automotive Ins,1993,1994,2,3,2,0,9437,8473,964,1,859
37486,National Automotive Ins,1993,1995,3,3,2,0,9437,8473,964,1,859
37486,National Automotive Ins,1993,1996,4,2,2,0,9437,8473,964,1,859
37486,National Automotive Ins,1993,1997,5,2,2,0,9437,8473,964,1,859
37486,National Automotive Ins,1993,1998,6,2,2,0,9437,8473,964,1,859
37486,National Automotive Ins,1993,1999,7,2,2,0,9437,8473,964,1,859
37486,National Automotive Ins,1993,2000,8,2,2,0,9437,8473,964,1,859
37486,National Automotive Ins,1993,2001,9,2,2,0,9437,8473,964,1,859
37486,National Automotive Ins,1993,2002,10,2,2,0,9437,8473,964,1,859
37486,National Automotive Ins,1994,1994,1,2,0,0,9437,8748,689,1,859
37486,National Automotive Ins,1994,1995,2,2,3,0,9437,8748,689,1,859
37486,National Automotive Ins,1994,1996,3,0,0,0,9437,8748,689,1,859
37486,National Automotive Ins,1994,1997,4,0,0,0,9437,8748,689,1,859
37486,National Automotive Ins,1994,1998,5,0,0,0,9437,8748,689,1,859
37486,National Automotive Ins,1994,1999,6,0,0,0,9437,8748,689,1,859
37486,National Automotive Ins,1994,2000,7,0,0,0,9437,8748,689,1,859
37486,National Automotive Ins,1994,2001,8,0,0,0,9437,8748,689,1,859
37486,National Automotive Ins,1994,2002,9,0,0,0,9437,8748,689,1,859
37486,National Automotive Ins,1994,2003,10,0,0,0,9437,8748,689,1,859
37486,National Automotive Ins,1995,1995,1,0,0,0,3717,3419,298,1,859
37486,National Automotive Ins,1995,1996,2,0,0,0,3717,3419,298,1,859
37486,National Automotive Ins,1995,1997,3,0,0,0,3717,3419,298,1,859
37486,National Automotive Ins,1995,1998,4,0,0,0,3717,3419,298,1,859
37486,National Automotive Ins,1995,1999,5,0,0,0,3717,3419,298,1,859
37486,National Automotive Ins,1995,2000,6,0,0,0,3717,3419,298,1,859
37486,National Automotive Ins,1995,2001,7,0,0,0,3717,3419,298,1,859
37486,National Automotive Ins,1995,2002,8,0,0,0,3717,3419,298,1,859
37486,National Automotive Ins,1995,2003,9,0,0,0,3717,3419,298,1,859
37486,National Automotive Ins,1995,2004,10,0,0,0,3717,3419,298,1,859
37486,National Automotive Ins,1996,1996,1,470,148,101,5128,4192,936,1,859
37486,National Automotive Ins,1996,1997,2,431,303,1,5128,4192,936,1,859
37486,National Automotive Ins,1996,1998,3,397,351,2,5128,4192,936,1,859
37486,National Automotive Ins,1996,1999,4,381,363,1,5128,4192,936,1,859
37486,National Automotive Ins,1996,2000,5,372,367,0,5128,4192,936,1,859
37486,National Automotive Ins,1996,2001,6,381,380,0,5128,4192,936,1,859
37486,National Automotive Ins,1996,2002,7,380,380,0,5128,4192,936,1,859
37486,National Automotive Ins,1996,2003,8,380,380,0,5128,4192,936,1,859
37486,National Automotive Ins,1996,2004,9,380,380,0,5128,4192,936,1,859
37486,National Automotive Ins,1996,2005,10,380,380,0,5128,4192,936,1,859
37486,National Automotive Ins,1997,1997,1,1058,344,154,11464,9334,2130,1,859
37486,National Automotive Ins,1997,1998,2,999,757,21,11464,9334,2130,1,859
37486,National Automotive Ins,1997,1999,3,930,836,4,11464,9334,2130,1,859
37486,National Automotive Ins,1997,2000,4,900,861,2,11464,9334,2130,1,859
37486,National Automotive Ins,1997,2001,5,889,873,1,11464,9334,2130,1,859
37486,National Automotive Ins,1997,2002,6,886,882,0,11464,9334,2130,1,859
37486,National Automotive Ins,1997,2003,7,884,884,0,11464,9334,2130,1,859
37486,National Automotive Ins,1997,2004,8,884,884,0,11464,9334,2130,1,859
37486,National Automotive Ins,1997,2005,9,884,884,0,11464,9334,2130,1,859
37486,National Automotive Ins,1997,2006,10,884,884,0,11464,9334,2130,1,859
37850,Pacific Specialty Ins Co,1988,1988,1,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1988,1989,2,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1988,1990,3,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1988,1991,4,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1988,1992,5,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1988,1993,6,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1988,1994,7,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1988,1995,8,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1988,1996,9,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1988,1997,10,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1989,1989,1,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1989,1990,2,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1989,1991,3,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1989,1992,4,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1989,1993,5,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1989,1994,6,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1989,1995,7,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1989,1996,8,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1989,1997,9,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1989,1998,10,0,0,0,0,0,0,1,5739
37850,Pacific Specialty Ins Co,1990,1990,1,1644,430,487,4075,1230,2845,1,5739
37850,Pacific Specialty Ins Co,1990,1991,2,1574,1249,82,4075,1230,2845,1,5739
37850,Pacific Specialty Ins Co,1990,1992,3,1539,1399,92,4075,1230,2845,1,5739
37850,Pacific Specialty Ins Co,1990,1993,4,1438,1438,0,4075,1230,2845,1,5739
37850,Pacific Specialty Ins Co,1990,1994,5,1438,1438,0,4075,1230,2845,1,5739
37850,Pacific Specialty Ins Co,1990,1995,6,1438,1438,0,4075,1230,2845,1,5739
37850,Pacific Specialty Ins Co,1990,1996,7,1438,1438,0,4075,1230,2845,1,5739
37850,Pacific Specialty Ins Co,1990,1997,8,1438,1438,0,4075,1230,2845,1,5739
37850,Pacific Specialty Ins Co,1990,1998,9,1438,1438,0,4075,1230,2845,1,5739
37850,Pacific Specialty Ins Co,1990,1999,10,1438,1438,0,4075,1230,2845,1,5739
37850,Pacific Specialty Ins Co,1991,1991,1,3406,734,1295,7719,1794,5924,1,5739
37850,Pacific Specialty Ins Co,1991,1992,2,3066,1493,1336,7719,1794,5924,1,5739
37850,Pacific Specialty Ins Co,1991,1993,3,2630,1627,893,7719,1794,5924,1,5739
37850,Pacific Specialty Ins Co,1991,1994,4,1730,1671,53,7719,1794,5924,1,5739
37850,Pacific Specialty Ins Co,1991,1995,5,1688,1678,0,7719,1794,5924,1,5739
37850,Pacific Specialty Ins Co,1991,1996,6,1693,1684,0,7719,1794,5924,1,5739
37850,Pacific Specialty Ins Co,1991,1997,7,1684,1684,0,7719,1794,5924,1,5739
37850,Pacific Specialty Ins Co,1991,1998,8,1684,1684,0,7719,1794,5924,1,5739
37850,Pacific Specialty Ins Co,1991,1999,9,1684,1684,0,7719,1794,5924,1,5739
37850,Pacific Specialty Ins Co,1991,2000,10,1684,1684,0,7719,1794,5924,1,5739
37850,Pacific Specialty Ins Co,1992,1992,1,2884,752,1370,7010,2208,4802,1,5739
37850,Pacific Specialty Ins Co,1992,1993,2,2775,1505,1050,7010,2208,4802,1,5739
37850,Pacific Specialty Ins Co,1992,1994,3,2075,1638,418,7010,2208,4802,1,5739
37850,Pacific Specialty Ins Co,1992,1995,4,1690,1638,26,7010,2208,4802,1,5739
37850,Pacific Specialty Ins Co,1992,1996,5,1647,1638,0,7010,2208,4802,1,5739
37850,Pacific Specialty Ins Co,1992,1997,6,1638,1638,0,7010,2208,4802,1,5739
37850,Pacific Specialty Ins Co,1992,1998,7,1638,1638,0,7010,2208,4802,1,5739
37850,Pacific Specialty Ins Co,1992,1999,8,1638,1638,0,7010,2208,4802,1,5739
37850,Pacific Specialty Ins Co,1992,2000,9,1638,1638,0,7010,2208,4802,1,5739
37850,Pacific Specialty Ins Co,1992,2001,10,1638,1638,0,7010,2208,4802,1,5739
37850,Pacific Specialty Ins Co,1993,1993,1,2932,569,1680,6838,2424,4414,1,5739
37850,Pacific Specialty Ins Co,1993,1994,2,1993,1157,743,6838,2424,4414,1,5739
37850,Pacific Specialty Ins Co,1993,1995,3,1353,1229,104,6838,2424,4414,1,5739
37850,Pacific Specialty Ins Co,1993,1996,4,1256,1230,16,6838,2424,4414,1,5739
37850,Pacific Specialty Ins Co,1993,1997,5,1251,1231,0,6838,2424,4414,1,5739
37850,Pacific Specialty Ins Co,1993,1998,6,1239,1239,0,6838,2424,4414,1,5739
37850,Pacific Specialty Ins Co,1993,1999,7,1237,1237,0,6838,2424,4414,1,5739
37850,Pacific Specialty Ins Co,1993,2000,8,1237,1237,0,6838,2424,4414,1,5739
37850,Pacific Specialty Ins Co,1993,2001,9,1237,1237,0,6838,2424,4414,1,5739
37850,Pacific Specialty Ins Co,1993,2002,10,1237,1237,0,6838,2424,4414,1,5739
37850,Pacific Specialty Ins Co,1994,1994,1,2927,724,1422,7345,2637,4708,1,5739
37850,Pacific Specialty Ins Co,1994,1995,2,2080,1509,364,7345,2637,4708,1,5739
37850,Pacific Specialty Ins Co,1994,1996,3,1776,1670,16,7345,2637,4708,1,5739
37850,Pacific Specialty Ins Co,1994,1997,4,1715,1715,0,7345,2637,4708,1,5739
37850,Pacific Specialty Ins Co,1994,1998,5,1716,1716,0,7345,2637,4708,1,5739
37850,Pacific Specialty Ins Co,1994,1999,6,1716,1716,0,7345,2637,4708,1,5739
37850,Pacific Specialty Ins Co,1994,2000,7,1705,1705,0,7345,2637,4708,1,5739
37850,Pacific Specialty Ins Co,1994,2001,8,1710,1709,1,7345,2637,4708,1,5739
37850,Pacific Specialty Ins Co,1994,2002,9,1709,1709,0,7345,2637,4708,1,5739
37850,Pacific Specialty Ins Co,1994,2003,10,1709,1709,0,7345,2637,4708,1,5739
37850,Pacific Specialty Ins Co,1995,1995,1,1786,536,751,7539,2203,5336,1,5739
37850,Pacific Specialty Ins Co,1995,1996,2,1455,1111,100,7539,2203,5336,1,5739
37850,Pacific Specialty Ins Co,1995,1997,3,1558,1424,100,7539,2203,5336,1,5739
37850,Pacific Specialty Ins Co,1995,1998,4,1491,1487,0,7539,2203,5336,1,5739
37850,Pacific Specialty Ins Co,1995,1999,5,1505,1504,0,7539,2203,5336,1,5739
37850,Pacific Specialty Ins Co,1995,2000,6,1505,1504,0,7539,2203,5336,1,5739
37850,Pacific Specialty Ins Co,1995,2001,7,1505,1504,1,7539,2203,5336,1,5739
37850,Pacific Specialty Ins Co,1995,2002,8,1504,1504,0,7539,2203,5336,1,5739
37850,Pacific Specialty Ins Co,1995,2003,9,1504,1504,0,7539,2203,5336,1,5739
37850,Pacific Specialty Ins Co,1995,2004,10,1504,1504,0,7539,2203,5336,1,5739
37850,Pacific Specialty Ins Co,1996,1996,1,2015,752,401,8039,849,7189,1,5739
37850,Pacific Specialty Ins Co,1996,1997,2,2175,1467,332,8039,849,7189,1,5739
37850,Pacific Specialty Ins Co,1996,1998,3,2079,1933,32,8039,849,7189,1,5739
37850,Pacific Specialty Ins Co,1996,1999,4,2170,2154,0,8039,849,7189,1,5739
37850,Pacific Specialty Ins Co,1996,2000,5,2178,2177,1,8039,849,7189,1,5739
37850,Pacific Specialty Ins Co,1996,2001,6,2184,2181,3,8039,849,7189,1,5739
37850,Pacific Specialty Ins Co,1996,2002,7,2171,2171,0,8039,849,7189,1,5739
37850,Pacific Specialty Ins Co,1996,2003,8,2175,2175,0,8039,849,7189,1,5739
37850,Pacific Specialty Ins Co,1996,2004,9,2175,2175,0,8039,849,7189,1,5739
37850,Pacific Specialty Ins Co,1996,2005,10,2175,2175,0,8039,849,7189,1,5739
37850,Pacific Specialty Ins Co,1997,1997,1,6187,1689,1782,20655,4698,15957,1,5739
37850,Pacific Specialty Ins Co,1997,1998,2,5513,3740,610,20655,4698,15957,1,5739
37850,Pacific Specialty Ins Co,1997,1999,3,5317,5007,23,20655,4698,15957,1,5739
37850,Pacific Specialty Ins Co,1997,2000,4,5409,5321,19,20655,4698,15957,1,5739
37850,Pacific Specialty Ins Co,1997,2001,5,5404,5389,14,20655,4698,15957,1,5739
37850,Pacific Specialty Ins Co,1997,2002,6,5407,5400,7,20655,4698,15957,1,5739
37850,Pacific Specialty Ins Co,1997,2003,7,5402,5402,0,20655,4698,15957,1,5739
37850,Pacific Specialty Ins Co,1997,2004,8,5419,5419,0,20655,4698,15957,1,5739
37850,Pacific Specialty Ins Co,1997,2005,9,5419,5419,0,20655,4698,15957,1,5739
37850,Pacific Specialty Ins Co,1997,2006,10,5419,5419,0,20655,4698,15957,1,5739
38997,Nissan Fire & Marine Ins Co Us Br,1988,1988,1,182,182,0,202,0,202,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1989,2,182,182,0,202,0,202,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1990,3,182,182,0,202,0,202,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1991,4,182,182,0,202,0,202,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1992,5,182,182,0,202,0,202,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1993,6,182,182,0,202,0,202,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1994,7,182,182,0,202,0,202,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1995,8,182,182,0,202,0,202,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1996,9,182,182,0,202,0,202,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1997,10,182,182,0,202,0,202,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1989,1,267,267,0,351,0,351,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1990,2,266,266,0,351,0,351,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1991,3,266,266,0,351,0,351,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1992,4,266,266,0,351,0,351,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1993,5,266,266,0,351,0,351,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1994,6,266,266,0,351,0,351,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1995,7,266,266,0,351,0,351,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1996,8,266,266,0,351,0,351,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1997,9,266,266,0,351,0,351,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1998,10,266,266,0,351,0,351,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1990,1,270,270,0,280,0,280,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1991,2,270,270,0,280,0,280,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1992,3,270,270,0,280,0,280,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1993,4,270,270,0,280,0,280,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1994,5,270,270,0,280,0,280,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1995,6,270,270,0,280,0,280,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1996,7,270,270,0,280,0,280,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1997,8,270,270,0,280,0,280,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1998,9,270,270,0,280,0,280,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1999,10,270,270,0,280,0,280,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1991,1,155,156,0,204,0,204,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1992,2,156,156,0,204,0,204,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1993,3,156,156,0,204,0,204,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1994,4,156,156,0,204,0,204,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1995,5,156,156,0,204,0,204,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1996,6,156,156,0,204,0,204,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1997,7,156,156,0,204,0,204,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1998,8,156,156,0,204,0,204,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1999,9,156,156,0,204,0,204,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,2000,10,156,156,0,204,0,204,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1992,1,184,184,0,206,0,206,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1993,2,184,184,0,206,0,206,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1994,3,184,184,0,206,0,206,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1995,4,184,184,0,206,0,206,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1996,5,184,184,0,206,0,206,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1997,6,184,184,0,206,0,206,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1998,7,184,184,0,206,0,206,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1999,8,184,184,0,206,0,206,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,2000,9,184,184,0,206,0,206,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,2001,10,184,184,0,206,0,206,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1993,1,190,190,0,221,0,221,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1994,2,190,190,0,221,0,221,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1995,3,190,190,0,221,0,221,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1996,4,190,190,0,221,0,221,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1997,5,190,190,0,221,0,221,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1998,6,190,190,0,221,0,221,1,0
