GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_D,CumPaidLoss_D,BulkLoss_D,EarnedPremDIR_D,EarnedPremCeded_D,EarnedPremNet_D,Single,PostedReserve97_D
38687,Alaska Timber Ins Exchange,1988,1993,6,7075,5995,998,15235,2297,12938,1,15448
38687,Alaska Timber Ins Exchange,1988,1994,7,6826,6001,713,15235,2297,12938,1,15448
38687,Alaska Timber Ins Exchange,1988,1995,8,6763,6087,568,15235,2297,12938,1,15448
38687,Alaska Timber Ins Exchange,1988,1996,9,6697,6138,488,15235,2297,12938,1,15448
38687,Alaska Timber Ins Exchange,1988,1997,10,6625,6146,385,15235,2297,12938,1,15448
38687,Alaska Timber Ins Exchange,1989,1989,1,11746,3040,3173,15741,2156,13585,1,15448
38687,Alaska Timber Ins Exchange,1989,1990,2,10269,4948,2642,15741,2156,13585,1,15448
38687,Alaska Timber Ins Exchange,1989,1991,3,9446,5891,2094,15741,2156,13585,1,15448
38687,Alaska Timber Ins Exchange,1989,1992,4,8989,6668,1271,15741,2156,13585,1,15448
38687,Alaska Timber Ins Exchange,1989,1993,5,8465,6837,896,15741,2156,13585,1,15448
38687,Alaska Timber Ins Exchange,1989,1994,6,8097,6949,841,15741,2156,13585,1,15448
38687,Alaska Timber Ins Exchange,1989,1995,7,7766,6851,831,15741,2156,13585,1,15448
38687,Alaska Timber Ins Exchange,1989,1996,8,7624,6869,653,15741,2156,13585,1,15448
38687,Alaska Timber Ins Exchange,1989,1997,9,7508,6921,529,15741,2156,13585,1,15448
38687,Alaska Timber Ins Exchange,1989,1998,10,7413,6925,461,15741,2156,13585,1,15448
38687,Alaska Timber Ins Exchange,1990,1990,1,11327,3637,2184,17181,1900,15281,1,15448
38687,Alaska Timber Ins Exchange,1990,1991,2,11921,6621,2874,17181,1900,15281,1,15448
38687,Alaska Timber Ins Exchange,1990,1992,3,11338,7703,1728,17181,1900,15281,1,15448
38687,Alaska Timber Ins Exchange,1990,1993,4,10675,8495,1129,17181,1900,15281,1,15448
38687,Alaska Timber Ins Exchange,1990,1994,5,10496,9025,948,17181,1900,15281,1,15448
38687,Alaska Timber Ins Exchange,1990,1995,6,10172,9244,780,17181,1900,15281,1,15448
38687,Alaska Timber Ins Exchange,1990,1996,7,10027,9302,639,17181,1900,15281,1,15448
38687,Alaska Timber Ins Exchange,1990,1997,8,10004,9387,539,17181,1900,15281,1,15448
38687,Alaska Timber Ins Exchange,1990,1998,9,9924,9001,527,17181,1900,15281,1,15448
38687,Alaska Timber Ins Exchange,1990,1999,10,9863,8994,482,17181,1900,15281,1,15448
38687,Alaska Timber Ins Exchange,1991,1991,1,10168,2259,2480,13775,2006,11769,1,15448
38687,Alaska Timber Ins Exchange,1991,1992,2,9198,4259,1929,13775,2006,11769,1,15448
38687,Alaska Timber Ins Exchange,1991,1993,3,8283,5485,1281,13775,2006,11769,1,15448
38687,Alaska Timber Ins Exchange,1991,1994,4,7414,5870,858,13775,2006,11769,1,15448
38687,Alaska Timber Ins Exchange,1991,1995,5,6950,6005,331,13775,2006,11769,1,15448
38687,Alaska Timber Ins Exchange,1991,1996,6,7082,6127,402,13775,2006,11769,1,15448
38687,Alaska Timber Ins Exchange,1991,1997,7,7102,6242,364,13775,2006,11769,1,15448
38687,Alaska Timber Ins Exchange,1991,1998,8,6809,6400,357,13775,2006,11769,1,15448
38687,Alaska Timber Ins Exchange,1991,1999,9,6731,6401,317,13775,2006,11769,1,15448
38687,Alaska Timber Ins Exchange,1991,2000,10,6776,6418,320,13775,2006,11769,1,15448
38687,Alaska Timber Ins Exchange,1992,1992,1,7512,1644,1858,12163,1881,10282,1,15448
38687,Alaska Timber Ins Exchange,1992,1993,2,7664,3218,1829,12163,1881,10282,1,15448
38687,Alaska Timber Ins Exchange,1992,1994,3,6212,3989,1076,12163,1881,10282,1,15448
38687,Alaska Timber Ins Exchange,1992,1995,4,5406,4303,754,12163,1881,10282,1,15448
38687,Alaska Timber Ins Exchange,1992,1996,5,5122,4332,421,12163,1881,10282,1,15448
38687,Alaska Timber Ins Exchange,1992,1997,6,5010,4354,269,12163,1881,10282,1,15448
38687,Alaska Timber Ins Exchange,1992,1998,7,5083,4550,303,12163,1881,10282,1,15448
38687,Alaska Timber Ins Exchange,1992,1999,8,5016,4589,316,12163,1881,10282,1,15448
38687,Alaska Timber Ins Exchange,1992,2000,9,5081,4668,283,12163,1881,10282,1,15448
38687,Alaska Timber Ins Exchange,1992,2001,10,5047,4693,244,12163,1881,10282,1,15448
38687,Alaska Timber Ins Exchange,1993,1993,1,8828,1399,2297,11760,1608,10152,1,15448
38687,Alaska Timber Ins Exchange,1993,1994,2,7460,2865,2233,11760,1608,10152,1,15448
38687,Alaska Timber Ins Exchange,1993,1995,3,6075,4117,1029,11760,1608,10152,1,15448
38687,Alaska Timber Ins Exchange,1993,1996,4,5509,4391,564,11760,1608,10152,1,15448
38687,Alaska Timber Ins Exchange,1993,1997,5,5451,4610,483,11760,1608,10152,1,15448
38687,Alaska Timber Ins Exchange,1993,1998,6,4676,3948,325,11760,1608,10152,1,15448
38687,Alaska Timber Ins Exchange,1993,1999,7,4638,4102,291,11760,1608,10152,1,15448
38687,Alaska Timber Ins Exchange,1993,2000,8,4708,4157,322,11760,1608,10152,1,15448
38687,Alaska Timber Ins Exchange,1993,2001,9,4654,4191,240,11760,1608,10152,1,15448
38687,Alaska Timber Ins Exchange,1993,2002,10,4599,4190,223,11760,1608,10152,1,15448
38687,Alaska Timber Ins Exchange,1994,1994,1,7121,1461,1588,12454,1849,10605,1,15448
38687,Alaska Timber Ins Exchange,1994,1995,2,7511,4164,1370,12454,1849,10605,1,15448
38687,Alaska Timber Ins Exchange,1994,1996,3,6923,5042,907,12454,1849,10605,1,15448
38687,Alaska Timber Ins Exchange,1994,1997,4,6743,5392,607,12454,1849,10605,1,15448
38687,Alaska Timber Ins Exchange,1994,1998,5,6005,5103,681,12454,1849,10605,1,15448
38687,Alaska Timber Ins Exchange,1994,1999,6,5862,5177,585,12454,1849,10605,1,15448
38687,Alaska Timber Ins Exchange,1994,2000,7,5807,5236,474,12454,1849,10605,1,15448
38687,Alaska Timber Ins Exchange,1994,2001,8,5912,5275,486,12454,1849,10605,1,15448
38687,Alaska Timber Ins Exchange,1994,2002,9,5774,5325,358,12454,1849,10605,1,15448
38687,Alaska Timber Ins Exchange,1994,2003,10,5693,5349,253,12454,1849,10605,1,15448
38687,Alaska Timber Ins Exchange,1995,1995,1,6639,2257,1497,13122,1607,11515,1,15448
38687,Alaska Timber Ins Exchange,1995,1996,2,6974,4648,1137,13122,1607,11515,1,15448
38687,Alaska Timber Ins Exchange,1995,1997,3,7071,5559,893,13122,1607,11515,1,15448
38687,Alaska Timber Ins Exchange,1995,1998,4,6173,5271,521,13122,1607,11515,1,15448
38687,Alaska Timber Ins Exchange,1995,1999,5,6187,5542,490,13122,1607,11515,1,15448
38687,Alaska Timber Ins Exchange,1995,2000,6,6183,5630,484,13122,1607,11515,1,15448
38687,Alaska Timber Ins Exchange,1995,2001,7,6018,5655,335,13122,1607,11515,1,15448
38687,Alaska Timber Ins Exchange,1995,2002,8,5996,5657,285,13122,1607,11515,1,15448
38687,Alaska Timber Ins Exchange,1995,2003,9,5961,5665,222,13122,1607,11515,1,15448
38687,Alaska Timber Ins Exchange,1995,2004,10,5978,5669,227,13122,1607,11515,1,15448
38687,Alaska Timber Ins Exchange,1996,1996,1,5709,2342,1131,10245,167,10078,1,15448
38687,Alaska Timber Ins Exchange,1996,1997,2,6266,4342,876,10245,167,10078,1,15448
38687,Alaska Timber Ins Exchange,1996,1998,3,6124,4557,841,10245,167,10078,1,15448
38687,Alaska Timber Ins Exchange,1996,1999,4,5909,4926,667,10245,167,10078,1,15448
38687,Alaska Timber Ins Exchange,1996,2000,5,5869,5090,552,10245,167,10078,1,15448
38687,Alaska Timber Ins Exchange,1996,2001,6,5767,5116,460,10245,167,10078,1,15448
38687,Alaska Timber Ins Exchange,1996,2002,7,5635,5152,329,10245,167,10078,1,15448
38687,Alaska Timber Ins Exchange,1996,2003,8,5498,5170,196,10245,167,10078,1,15448
38687,Alaska Timber Ins Exchange,1996,2004,9,5529,5135,200,10245,167,10078,1,15448
38687,Alaska Timber Ins Exchange,1996,2005,10,5592,5147,270,10245,167,10078,1,15448
38687,Alaska Timber Ins Exchange,1997,1997,1,5204,1778,929,10577,881,9696,1,15448
38687,Alaska Timber Ins Exchange,1997,1998,2,5283,3068,838,10577,881,9696,1,15448
38687,Alaska Timber Ins Exchange,1997,1999,3,4918,3704,505,10577,881,9696,1,15448
38687,Alaska Timber Ins Exchange,1997,2000,4,4936,4246,471,10577,881,9696,1,15448
38687,Alaska Timber Ins Exchange,1997,2001,5,4776,4316,354,10577,881,9696,1,15448
38687,Alaska Timber Ins Exchange,1997,2002,6,4745,4373,274,10577,881,9696,1,15448
38687,Alaska Timber Ins Exchange,1997,2003,7,4840,4400,351,10577,881,9696,1,15448
38687,Alaska Timber Ins Exchange,1997,2004,8,4944,4485,330,10577,881,9696,1,15448
38687,Alaska Timber Ins Exchange,1997,2005,9,4983,4522,317,10577,881,9696,1,15448
38687,Alaska Timber Ins Exchange,1997,2006,10,4839,4546,242,10577,881,9696,1,15448
38733,Alaska Nat Ins Co,1988,1988,1,18067,4386,7328,32301,10057,22244,1,59795
38733,Alaska Nat Ins Co,1988,1989,2,14876,7912,3620,32301,10057,22244,1,59795
38733,Alaska Nat Ins Co,1988,1990,3,13533,9668,1773,32301,10057,22244,1,59795
38733,Alaska Nat Ins Co,1988,1991,4,13018,10502,1000,32301,10057,22244,1,59795
38733,Alaska Nat Ins Co,1988,1992,5,12313,10891,511,32301,10057,22244,1,59795
38733,Alaska Nat Ins Co,1988,1993,6,12463,11181,402,32301,10057,22244,1,59795
38733,Alaska Nat Ins Co,1988,1994,7,12337,11339,380,32301,10057,22244,1,59795
38733,Alaska Nat Ins Co,1988,1995,8,12105,11422,455,32301,10057,22244,1,59795
38733,Alaska Nat Ins Co,1988,1996,9,12095,11493,418,32301,10057,22244,1,59795
38733,Alaska Nat Ins Co,1988,1997,10,12071,11513,378,32301,10057,22244,1,59795
38733,Alaska Nat Ins Co,1989,1989,1,22751,5321,9774,38555,9691,28864,1,59795
38733,Alaska Nat Ins Co,1989,1990,2,18769,10223,4682,38555,9691,28864,1,59795
38733,Alaska Nat Ins Co,1989,1991,3,17245,12162,2659,38555,9691,28864,1,59795
38733,Alaska Nat Ins Co,1989,1992,4,16212,13051,1122,38555,9691,28864,1,59795
38733,Alaska Nat Ins Co,1989,1993,5,15255,13535,756,38555,9691,28864,1,59795
38733,Alaska Nat Ins Co,1989,1994,6,15064,13734,661,38555,9691,28864,1,59795
38733,Alaska Nat Ins Co,1989,1995,7,15130,13928,737,38555,9691,28864,1,59795
38733,Alaska Nat Ins Co,1989,1996,8,15153,14022,634,38555,9691,28864,1,59795
38733,Alaska Nat Ins Co,1989,1997,9,15029,14108,539,38555,9691,28864,1,59795
38733,Alaska Nat Ins Co,1989,1998,10,14815,14152,398,38555,9691,28864,1,59795
38733,Alaska Nat Ins Co,1990,1990,1,24623,4775,10689,48879,13430,35449,1,59795
38733,Alaska Nat Ins Co,1990,1991,2,21477,10594,5623,48879,13430,35449,1,59795
38733,Alaska Nat Ins Co,1990,1992,3,21193,13524,4856,48879,13430,35449,1,59795
38733,Alaska Nat Ins Co,1990,1993,4,17493,14837,1357,48879,13430,35449,1,59795
38733,Alaska Nat Ins Co,1990,1994,5,17367,15353,1203,48879,13430,35449,1,59795
38733,Alaska Nat Ins Co,1990,1995,6,17049,15557,1008,48879,13430,35449,1,59795
38733,Alaska Nat Ins Co,1990,1996,7,16883,15741,663,48879,13430,35449,1,59795
38733,Alaska Nat Ins Co,1990,1997,8,16801,15882,523,48879,13430,35449,1,59795
38733,Alaska Nat Ins Co,1990,1998,9,16807,16038,523,48879,13430,35449,1,59795
38733,Alaska Nat Ins Co,1990,1999,10,16729,15918,200,48879,13430,35449,1,59795
38733,Alaska Nat Ins Co,1991,1991,1,29118,6731,10676,52347,13474,38873,1,59795
38733,Alaska Nat Ins Co,1991,1992,2,27588,15173,5665,52347,13474,38873,1,59795
38733,Alaska Nat Ins Co,1991,1993,3,26685,18551,3511,52347,13474,38873,1,59795
38733,Alaska Nat Ins Co,1991,1994,4,25047,20392,2784,52347,13474,38873,1,59795
38733,Alaska Nat Ins Co,1991,1995,5,24435,21268,1950,52347,13474,38873,1,59795
38733,Alaska Nat Ins Co,1991,1996,6,24026,21878,1511,52347,13474,38873,1,59795
38733,Alaska Nat Ins Co,1991,1997,7,23726,22225,1062,52347,13474,38873,1,59795
38733,Alaska Nat Ins Co,1991,1998,8,23499,22378,759,52347,13474,38873,1,59795
38733,Alaska Nat Ins Co,1991,1999,9,23852,22483,619,52347,13474,38873,1,59795
38733,Alaska Nat Ins Co,1991,2000,10,23832,22562,544,52347,13474,38873,1,59795
38733,Alaska Nat Ins Co,1992,1992,1,32403,9166,10858,63613,15870,47743,1,59795
38733,Alaska Nat Ins Co,1992,1993,2,31023,18877,6340,63613,15870,47743,1,59795
38733,Alaska Nat Ins Co,1992,1994,3,29269,22168,4048,63613,15870,47743,1,59795
38733,Alaska Nat Ins Co,1992,1995,4,28052,23259,2846,63613,15870,47743,1,59795
38733,Alaska Nat Ins Co,1992,1996,5,27269,23949,2215,63613,15870,47743,1,59795
38733,Alaska Nat Ins Co,1992,1997,6,26656,24299,1574,63613,15870,47743,1,59795
38733,Alaska Nat Ins Co,1992,1998,7,26760,24402,1640,63613,15870,47743,1,59795
38733,Alaska Nat Ins Co,1992,1999,8,25924,24511,976,63613,15870,47743,1,59795
38733,Alaska Nat Ins Co,1992,2000,9,25883,24575,820,63613,15870,47743,1,59795
38733,Alaska Nat Ins Co,1992,2001,10,25802,24679,673,63613,15870,47743,1,59795
38733,Alaska Nat Ins Co,1993,1993,1,32722,8321,11733,67011,15838,51173,1,59795
38733,Alaska Nat Ins Co,1993,1994,2,30317,16556,7252,67011,15838,51173,1,59795
38733,Alaska Nat Ins Co,1993,1995,3,28365,19539,5620,67011,15838,51173,1,59795
38733,Alaska Nat Ins Co,1993,1996,4,26679,21018,3080,67011,15838,51173,1,59795
38733,Alaska Nat Ins Co,1993,1997,5,26105,22158,2271,67011,15838,51173,1,59795
38733,Alaska Nat Ins Co,1993,1998,6,25426,22718,2011,67011,15838,51173,1,59795
38733,Alaska Nat Ins Co,1993,1999,7,24559,22923,967,67011,15838,51173,1,59795
38733,Alaska Nat Ins Co,1993,2000,8,24627,23219,761,67011,15838,51173,1,59795
38733,Alaska Nat Ins Co,1993,2001,9,24217,23298,449,67011,15838,51173,1,59795
38733,Alaska Nat Ins Co,1993,2002,10,24259,23444,302,67011,15838,51173,1,59795
38733,Alaska Nat Ins Co,1994,1994,1,27119,7045,10210,59779,14776,45003,1,59795
38733,Alaska Nat Ins Co,1994,1995,2,26354,14434,6725,59779,14776,45003,1,59795
38733,Alaska Nat Ins Co,1994,1996,3,24818,17173,4737,59779,14776,45003,1,59795
38733,Alaska Nat Ins Co,1994,1997,4,23078,18631,2670,59779,14776,45003,1,59795
38733,Alaska Nat Ins Co,1994,1998,5,21982,19194,2018,59779,14776,45003,1,59795
38733,Alaska Nat Ins Co,1994,1999,6,21322,19471,1313,59779,14776,45003,1,59795
38733,Alaska Nat Ins Co,1994,2000,7,21129,19716,835,59779,14776,45003,1,59795
38733,Alaska Nat Ins Co,1994,2001,8,21570,19927,913,59779,14776,45003,1,59795
38733,Alaska Nat Ins Co,1994,2002,9,21070,20176,439,59779,14776,45003,1,59795
38733,Alaska Nat Ins Co,1994,2003,10,21149,20254,462,59779,14776,45003,1,59795
38733,Alaska Nat Ins Co,1995,1995,1,27682,7332,9776,59145,12378,46767,1,59795
38733,Alaska Nat Ins Co,1995,1996,2,28209,15222,6895,59145,12378,46767,1,59795
38733,Alaska Nat Ins Co,1995,1997,3,26628,18450,4601,59145,12378,46767,1,59795
38733,Alaska Nat Ins Co,1995,1998,4,24197,19794,2482,59145,12378,46767,1,59795
38733,Alaska Nat Ins Co,1995,1999,5,24214,20738,1657,59145,12378,46767,1,59795
38733,Alaska Nat Ins Co,1995,2000,6,23646,21378,1035,59145,12378,46767,1,59795
38733,Alaska Nat Ins Co,1995,2001,7,23489,21681,531,59145,12378,46767,1,59795
38733,Alaska Nat Ins Co,1995,2002,8,23602,22010,381,59145,12378,46767,1,59795
38733,Alaska Nat Ins Co,1995,2003,9,24403,22375,554,59145,12378,46767,1,59795
38733,Alaska Nat Ins Co,1995,2004,10,24697,22591,610,59145,12378,46767,1,59795
38733,Alaska Nat Ins Co,1996,1996,1,23861,6599,8406,48274,10492,37782,1,59795
38733,Alaska Nat Ins Co,1996,1997,2,22944,12870,5469,48274,10492,37782,1,59795
38733,Alaska Nat Ins Co,1996,1998,3,21079,14997,3571,48274,10492,37782,1,59795
38733,Alaska Nat Ins Co,1996,1999,4,20746,16607,2289,48274,10492,37782,1,59795
38733,Alaska Nat Ins Co,1996,2000,5,20131,17208,1473,48274,10492,37782,1,59795
38733,Alaska Nat Ins Co,1996,2001,6,19989,17520,1306,48274,10492,37782,1,59795
38733,Alaska Nat Ins Co,1996,2002,7,19786,18059,670,48274,10492,37782,1,59795
38733,Alaska Nat Ins Co,1996,2003,8,19817,18367,732,48274,10492,37782,1,59795
38733,Alaska Nat Ins Co,1996,2004,9,19805,18472,743,48274,10492,37782,1,59795
38733,Alaska Nat Ins Co,1996,2005,10,20132,18524,1204,48274,10492,37782,1,59795
38733,Alaska Nat Ins Co,1997,1997,1,26171,7048,7670,42718,8777,33941,1,59795
38733,Alaska Nat Ins Co,1997,1998,2,26111,14266,4863,42718,8777,33941,1,59795
38733,Alaska Nat Ins Co,1997,1999,3,25468,17702,3283,42718,8777,33941,1,59795
38733,Alaska Nat Ins Co,1997,2000,4,24806,19582,1901,42718,8777,33941,1,59795
38733,Alaska Nat Ins Co,1997,2001,5,23822,20711,1336,42718,8777,33941,1,59795
38733,Alaska Nat Ins Co,1997,2002,6,24000,21487,764,42718,8777,33941,1,59795
38733,Alaska Nat Ins Co,1997,2003,7,25058,22301,1263,42718,8777,33941,1,59795
38733,Alaska Nat Ins Co,1997,2004,8,25694,22668,1264,42718,8777,33941,1,59795
38733,Alaska Nat Ins Co,1997,2005,9,25830,22889,1391,42718,8777,33941,1,59795
38733,Alaska Nat Ins Co,1997,2006,10,25580,23102,1117,42718,8777,33941,1,59795
38997,Nissan Fire & Marine Ins Co Us Br,1988,1988,1,509,509,0,519,0,519,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1989,2,509,509,0,519,0,519,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1990,3,509,509,0,519,0,519,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1991,4,509,509,0,519,0,519,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1992,5,509,509,0,519,0,519,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1993,6,509,509,0,519,0,519,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1994,7,509,509,0,519,0,519,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1995,8,509,509,0,519,0,519,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1996,9,509,509,0,519,0,519,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1988,1997,10,509,509,0,519,0,519,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1989,1,654,654,0,726,0,726,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1990,2,654,654,0,726,0,726,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1991,3,654,654,0,726,0,726,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1992,4,654,654,0,726,0,726,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1993,5,654,654,0,726,0,726,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1994,6,654,654,0,726,0,726,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1995,7,654,654,0,726,0,726,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1996,8,654,654,0,726,0,726,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1997,9,654,654,0,726,0,726,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1989,1998,10,654,654,0,726,0,726,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1990,1,361,361,0,335,0,335,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1991,2,361,361,0,335,0,335,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1992,3,361,361,0,335,0,335,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1993,4,361,361,0,335,0,335,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1994,5,361,361,0,335,0,335,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1995,6,361,361,0,335,0,335,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1996,7,361,361,0,335,0,335,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1997,8,361,361,0,335,0,335,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1998,9,361,361,0,335,0,335,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1990,1999,10,361,361,0,335,0,335,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1991,1,191,192,0,138,0,138,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1992,2,192,192,0,138,0,138,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1993,3,192,192,0,138,0,138,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1994,4,192,192,0,138,0,138,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1995,5,192,192,0,138,0,138,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1996,6,192,192,0,138,0,138,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1997,7,192,192,0,138,0,138,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1998,8,192,192,0,138,0,138,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,1999,9,192,192,0,138,0,138,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1991,2000,10,192,192,0,138,0,138,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1992,1,258,258,0,229,0,229,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1993,2,258,258,0,229,0,229,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1994,3,258,258,0,229,0,229,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1995,4,258,258,0,229,0,229,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1996,5,258,258,0,229,0,229,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1997,6,258,258,0,229,0,229,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1998,7,258,258,0,229,0,229,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,1999,8,258,258,0,229,0,229,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,2000,9,258,258,0,229,0,229,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1992,2001,10,258,258,0,229,0,229,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1993,1,248,248,0,268,0,268,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1994,2,248,248,0,268,0,268,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1995,3,248,248,0,268,0,268,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1996,4,248,248,0,268,0,268,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1997,5,248,248,0,268,0,268,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1998,6,248,248,0,268,0,268,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,1999,7,248,248,0,268,0,268,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,2000,8,248,248,0,268,0,268,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,2001,9,248,248,0,268,0,268,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,2002,10,248,248,0,268,0,268,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1994,1,218,218,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1995,2,218,218,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1996,3,218,218,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1997,4,218,218,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1998,5,218,218,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1999,6,218,218,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,2000,7,218,218,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,2001,8,218,218,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,2002,9,218,218,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,2003,10,218,218,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,1995,1,204,204,0,292,0,292,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,1996,2,204,204,0,292,0,292,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,1997,3,204,204,0,292,0,292,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,1998,4,204,204,0,292,0,292,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,1999,5,204,204,0,292,0,292,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,2000,6,204,204,0,292,0,292,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,2001,7,204,204,0,292,0,292,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,2002,8,204,204,0,292,0,292,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,2003,9,204,204,0,292,0,292,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,2004,10,204,204,0,292,0,292,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,1996,1,175,175,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,1997,2,175,175,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,1998,3,175,175,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,1999,4,175,175,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2000,5,175,175,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2001,6,175,175,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2002,7,175,175,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2003,8,175,175,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2004,9,175,175,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2005,10,175,175,0,276,0,276,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,1997,1,121,121,0,233,0,233,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,1998,2,121,121,0,233,0,233,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,1999,3,121,121,0,233,0,233,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2000,4,121,121,0,233,0,233,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2001,5,121,121,0,233,0,233,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2002,6,121,121,0,233,0,233,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2003,7,121,121,0,233,0,233,1,0
