GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_F2,CumPaidLoss_F2,BulkLoss_F2,EarnedPremDIR_F2,EarnedPremCeded_F2,EarnedPremNet_F2,Single,PostedReserve97_F2
36676,Utah Medical Ins Assoc,1995,2000,6,16300,14916,143,18064,3665,14399,1,62973
36676,Utah Medical Ins Assoc,1995,2001,7,16300,15185,2,18064,3665,14399,1,62973
36676,Utah Medical Ins Assoc,1995,2002,8,15875,15448,30,18064,3665,14399,1,62973
36676,Utah Medical Ins Assoc,1995,2003,9,15875,15481,29,18064,3665,14399,1,62973
36676,Utah Medical Ins Assoc,1995,2004,10,15875,15504,68,18064,3665,14399,1,62973
36676,Utah Medical Ins Assoc,1996,1996,1,19500,671,4253,18186,1412,16774,1,62973
36676,Utah Medical Ins Assoc,1996,1997,2,19000,3188,2410,18186,1412,16774,1,62973
36676,Utah Medical Ins Assoc,1996,1998,3,18000,7496,1527,18186,1412,16774,1,62973
36676,Utah Medical Ins Assoc,1996,1999,4,17000,10080,1802,18186,1412,16774,1,62973
36676,Utah Medical Ins Assoc,1996,2000,5,14850,12425,655,18186,1412,16774,1,62973
36676,Utah Medical Ins Assoc,1996,2001,6,14850,13131,132,18186,1412,16774,1,62973
36676,Utah Medical Ins Assoc,1996,2002,7,14750,13887,142,18186,1412,16774,1,62973
36676,Utah Medical Ins Assoc,1996,2003,8,14850,14077,195,18186,1412,16774,1,62973
36676,Utah Medical Ins Assoc,1996,2004,9,14850,14090,326,18186,1412,16774,1,62973
36676,Utah Medical Ins Assoc,1996,2005,10,14500,14311,189,18186,1412,16774,1,62973
36676,Utah Medical Ins Assoc,1997,1997,1,18000,1062,4930,18265,2610,15655,1,62973
36676,Utah Medical Ins Assoc,1997,1998,2,19000,5402,2458,18265,2610,15655,1,62973
36676,Utah Medical Ins Assoc,1997,1999,3,18542,9520,1926,18265,2610,15655,1,62973
36676,Utah Medical Ins Assoc,1997,2000,4,16300,12271,616,18265,2610,15655,1,62973
36676,Utah Medical Ins Assoc,1997,2001,5,16300,14387,44,18265,2610,15655,1,62973
36676,Utah Medical Ins Assoc,1997,2002,6,16400,15458,151,18265,2610,15655,1,62973
36676,Utah Medical Ins Assoc,1997,2003,7,16400,15837,271,18265,2610,15655,1,62973
36676,Utah Medical Ins Assoc,1997,2004,8,16300,16170,130,18265,2610,15655,1,62973
36676,Utah Medical Ins Assoc,1997,2005,9,16201,16182,19,18265,2610,15655,1,62973
36676,Utah Medical Ins Assoc,1997,2006,10,16201,16182,19,18265,2610,15655,1,62973
40568,Seguros Triples Inc,1988,1988,1,742,5,0,1605,477,1128,1,14400
40568,Seguros Triples Inc,1988,1989,2,658,79,0,1605,477,1128,1,14400
40568,Seguros Triples Inc,1988,1990,3,464,422,0,1605,477,1128,1,14400
40568,Seguros Triples Inc,1988,1991,4,478,438,3,1605,477,1128,1,14400
40568,Seguros Triples Inc,1988,1992,5,464,464,0,1605,477,1128,1,14400
40568,Seguros Triples Inc,1988,1993,6,464,464,0,1605,477,1128,1,14400
40568,Seguros Triples Inc,1988,1994,7,495,464,0,1605,477,1128,1,14400
40568,Seguros Triples Inc,1988,1995,8,464,464,0,1605,477,1128,1,14400
40568,Seguros Triples Inc,1988,1996,9,465,465,0,1605,477,1128,1,14400
40568,Seguros Triples Inc,1988,1997,10,465,465,0,1605,477,1128,1,14400
40568,Seguros Triples Inc,1989,1989,1,3571,320,0,5785,2221,3564,1,14400
40568,Seguros Triples Inc,1989,1990,2,4196,1196,0,5785,2221,3564,1,14400
40568,Seguros Triples Inc,1989,1991,3,3310,1816,7,5785,2221,3564,1,14400
40568,Seguros Triples Inc,1989,1992,4,3158,2396,1,5785,2221,3564,1,14400
40568,Seguros Triples Inc,1989,1993,5,3197,2701,0,5785,2221,3564,1,14400
40568,Seguros Triples Inc,1989,1994,6,3535,2872,0,5785,2221,3564,1,14400
40568,Seguros Triples Inc,1989,1995,7,3350,2904,0,5785,2221,3564,1,14400
40568,Seguros Triples Inc,1989,1996,8,3221,2945,0,5785,2221,3564,1,14400
40568,Seguros Triples Inc,1989,1997,9,3269,3004,0,5785,2221,3564,1,14400
40568,Seguros Triples Inc,1989,1998,10,3248,3021,0,5785,2221,3564,1,14400
40568,Seguros Triples Inc,1990,1990,1,4406,686,0,4499,132,4367,1,14400
40568,Seguros Triples Inc,1990,1991,2,4519,1604,10,4499,132,4367,1,14400
40568,Seguros Triples Inc,1990,1992,3,4488,2471,1,4499,132,4367,1,14400
40568,Seguros Triples Inc,1990,1993,4,4163,2955,0,4499,132,4367,1,14400
40568,Seguros Triples Inc,1990,1994,5,4063,3249,0,4499,132,4367,1,14400
40568,Seguros Triples Inc,1990,1995,6,3787,3426,0,4499,132,4367,1,14400
40568,Seguros Triples Inc,1990,1996,7,3901,3590,0,4499,132,4367,1,14400
40568,Seguros Triples Inc,1990,1997,8,3839,3630,0,4499,132,4367,1,14400
40568,Seguros Triples Inc,1990,1998,9,3864,3716,0,4499,132,4367,1,14400
40568,Seguros Triples Inc,1990,1999,10,3854,3794,0,4499,132,4367,1,14400
40568,Seguros Triples Inc,1991,1991,1,3217,373,260,5833,900,4933,1,14400
40568,Seguros Triples Inc,1991,1992,2,3929,1119,2,5833,900,4933,1,14400
40568,Seguros Triples Inc,1991,1993,3,3588,1702,3,5833,900,4933,1,14400
40568,Seguros Triples Inc,1991,1994,4,3660,2039,0,5833,900,4933,1,14400
40568,Seguros Triples Inc,1991,1995,5,3357,2497,0,5833,900,4933,1,14400
40568,Seguros Triples Inc,1991,1996,6,3317,2622,0,5833,900,4933,1,14400
40568,Seguros Triples Inc,1991,1997,7,3104,2767,0,5833,900,4933,1,14400
40568,Seguros Triples Inc,1991,1998,8,2979,2874,0,5833,900,4933,1,14400
40568,Seguros Triples Inc,1991,1999,9,2994,2893,0,5833,900,4933,1,14400
40568,Seguros Triples Inc,1991,2000,10,3039,2953,0,5833,900,4933,1,14400
40568,Seguros Triples Inc,1992,1992,1,3629,442,275,7006,847,6159,1,14400
40568,Seguros Triples Inc,1992,1993,2,3507,1043,3,7006,847,6159,1,14400
40568,Seguros Triples Inc,1992,1994,3,3832,1540,0,7006,847,6159,1,14400
40568,Seguros Triples Inc,1992,1995,4,3048,2114,0,7006,847,6159,1,14400
40568,Seguros Triples Inc,1992,1996,5,3044,2541,50,7006,847,6159,1,14400
40568,Seguros Triples Inc,1992,1997,6,2967,2700,0,7006,847,6159,1,14400
40568,Seguros Triples Inc,1992,1998,7,2902,2748,0,7006,847,6159,1,14400
40568,Seguros Triples Inc,1992,1999,8,2909,2755,0,7006,847,6159,1,14400
40568,Seguros Triples Inc,1992,2000,9,3087,2917,0,7006,847,6159,1,14400
40568,Seguros Triples Inc,1992,2001,10,3055,2972,0,7006,847,6159,1,14400
40568,Seguros Triples Inc,1993,1993,1,3229,301,510,7107,579,6528,1,14400
40568,Seguros Triples Inc,1993,1994,2,3939,850,340,7107,579,6528,1,14400
40568,Seguros Triples Inc,1993,1995,3,3553,1246,250,7107,579,6528,1,14400
40568,Seguros Triples Inc,1993,1996,4,2822,1908,50,7107,579,6528,1,14400
40568,Seguros Triples Inc,1993,1997,5,2862,2212,0,7107,579,6528,1,14400
40568,Seguros Triples Inc,1993,1998,6,2830,2395,0,7107,579,6528,1,14400
40568,Seguros Triples Inc,1993,1999,7,2890,2709,0,7107,579,6528,1,14400
40568,Seguros Triples Inc,1993,2000,8,2916,2775,0,7107,579,6528,1,14400
40568,Seguros Triples Inc,1993,2001,9,3065,2942,0,7107,579,6528,1,14400
40568,Seguros Triples Inc,1993,2002,10,3096,2961,0,7107,579,6528,1,14400
40568,Seguros Triples Inc,1994,1994,1,4689,234,847,6796,348,6448,1,14400
40568,Seguros Triples Inc,1994,1995,2,4312,981,300,6796,348,6448,1,14400
40568,Seguros Triples Inc,1994,1996,3,4256,1937,150,6796,348,6448,1,14400
40568,Seguros Triples Inc,1994,1997,4,3825,3063,0,6796,348,6448,1,14400
40568,Seguros Triples Inc,1994,1998,5,3982,3297,0,6796,348,6448,1,14400
40568,Seguros Triples Inc,1994,1999,6,4350,3967,0,6796,348,6448,1,14400
40568,Seguros Triples Inc,1994,2000,7,4547,4149,0,6796,348,6448,1,14400
40568,Seguros Triples Inc,1994,2001,8,4699,4299,0,6796,348,6448,1,14400
40568,Seguros Triples Inc,1994,2002,9,4709,4413,0,6796,348,6448,1,14400
40568,Seguros Triples Inc,1994,2003,10,4930,4683,0,6796,348,6448,1,14400
40568,Seguros Triples Inc,1995,1995,1,5013,271,950,6803,305,6498,1,14400
40568,Seguros Triples Inc,1995,1996,2,4208,1060,150,6803,305,6498,1,14400
40568,Seguros Triples Inc,1995,1997,3,4204,2076,400,6803,305,6498,1,14400
40568,Seguros Triples Inc,1995,1998,4,4582,3391,0,6803,305,6498,1,14400
40568,Seguros Triples Inc,1995,1999,5,4918,4440,0,6803,305,6498,1,14400
40568,Seguros Triples Inc,1995,2000,6,5040,4643,0,6803,305,6498,1,14400
40568,Seguros Triples Inc,1995,2001,7,5102,4852,0,6803,305,6498,1,14400
40568,Seguros Triples Inc,1995,2002,8,5057,4917,0,6803,305,6498,1,14400
40568,Seguros Triples Inc,1995,2003,9,5474,5336,0,6803,305,6498,1,14400
40568,Seguros Triples Inc,1995,2004,10,5501,5344,0,6803,305,6498,1,14400
40568,Seguros Triples Inc,1996,1996,1,4693,197,1100,5305,275,5030,1,14400
40568,Seguros Triples Inc,1996,1997,2,5079,1139,1300,5305,275,5030,1,14400
40568,Seguros Triples Inc,1996,1998,3,3473,1701,600,5305,275,5030,1,14400
40568,Seguros Triples Inc,1996,1999,4,2993,2229,0,5305,275,5030,1,14400
40568,Seguros Triples Inc,1996,2000,5,3252,2535,0,5305,275,5030,1,14400
40568,Seguros Triples Inc,1996,2001,6,3479,2940,0,5305,275,5030,1,14400
40568,Seguros Triples Inc,1996,2002,7,3687,3140,0,5305,275,5030,1,14400
40568,Seguros Triples Inc,1996,2003,8,3961,3520,0,5305,275,5030,1,14400
40568,Seguros Triples Inc,1996,2004,9,3970,3491,0,5305,275,5030,1,14400
40568,Seguros Triples Inc,1996,2005,10,3924,3604,0,5305,275,5030,1,14400
40568,Seguros Triples Inc,1997,1997,1,5550,157,1400,4207,287,3920,1,14400
40568,Seguros Triples Inc,1997,1998,2,4529,652,550,4207,287,3920,1,14400
40568,Seguros Triples Inc,1997,1999,3,3675,1594,546,4207,287,3920,1,14400
40568,Seguros Triples Inc,1997,2000,4,3113,2248,0,4207,287,3920,1,14400
40568,Seguros Triples Inc,1997,2001,5,3137,2437,0,4207,287,3920,1,14400
40568,Seguros Triples Inc,1997,2002,6,3030,2583,0,4207,287,3920,1,14400
40568,Seguros Triples Inc,1997,2003,7,3180,2672,0,4207,287,3920,1,14400
40568,Seguros Triples Inc,1997,2004,8,3274,2710,92,4207,287,3920,1,14400
40568,Seguros Triples Inc,1997,2005,9,3262,2989,0,4207,287,3920,1,14400
40568,Seguros Triples Inc,1997,2006,10,3267,3108,0,4207,287,3920,1,14400
40975,Dentists Ins Co,1988,1988,1,15278,588,0,28640,1508,27132,1,46762
40975,Dentists Ins Co,1988,1989,2,16075,2867,0,28640,1508,27132,1,46762
40975,Dentists Ins Co,1988,1990,3,12876,4818,0,28640,1508,27132,1,46762
40975,Dentists Ins Co,1988,1991,4,11399,6416,0,28640,1508,27132,1,46762
40975,Dentists Ins Co,1988,1992,5,9123,7468,0,28640,1508,27132,1,46762
40975,Dentists Ins Co,1988,1993,6,8835,8062,0,28640,1508,27132,1,46762
40975,Dentists Ins Co,1988,1994,7,8779,8151,0,28640,1508,27132,1,46762
40975,Dentists Ins Co,1988,1995,8,8656,8161,0,28640,1508,27132,1,46762
40975,Dentists Ins Co,1988,1996,9,8840,8166,0,28640,1508,27132,1,46762
40975,Dentists Ins Co,1988,1997,10,8657,8096,0,28640,1508,27132,1,46762
40975,Dentists Ins Co,1989,1989,1,17760,486,0,24347,1207,23140,1,46762
40975,Dentists Ins Co,1989,1990,2,13627,2465,0,24347,1207,23140,1,46762
40975,Dentists Ins Co,1989,1991,3,11633,5169,0,24347,1207,23140,1,46762
40975,Dentists Ins Co,1989,1992,4,10997,6482,0,24347,1207,23140,1,46762
40975,Dentists Ins Co,1989,1993,5,9993,7298,0,24347,1207,23140,1,46762
40975,Dentists Ins Co,1989,1994,6,8597,7621,0,24347,1207,23140,1,46762
40975,Dentists Ins Co,1989,1995,7,8284,7638,0,24347,1207,23140,1,46762
40975,Dentists Ins Co,1989,1996,8,8486,7681,0,24347,1207,23140,1,46762
40975,Dentists Ins Co,1989,1997,9,8238,7544,0,24347,1207,23140,1,46762
40975,Dentists Ins Co,1989,1998,10,7960,7589,0,24347,1207,23140,1,46762
40975,Dentists Ins Co,1990,1990,1,15521,581,0,22755,1096,21659,1,46762
40975,Dentists Ins Co,1990,1991,2,13637,3493,0,22755,1096,21659,1,46762
40975,Dentists Ins Co,1990,1992,3,12555,6512,0,22755,1096,21659,1,46762
40975,Dentists Ins Co,1990,1993,4,11381,7758,0,22755,1096,21659,1,46762
40975,Dentists Ins Co,1990,1994,5,9405,8102,0,22755,1096,21659,1,46762
40975,Dentists Ins Co,1990,1995,6,9076,8325,0,22755,1096,21659,1,46762
40975,Dentists Ins Co,1990,1996,7,9026,8321,0,22755,1096,21659,1,46762
40975,Dentists Ins Co,1990,1997,8,9220,8447,0,22755,1096,21659,1,46762
40975,Dentists Ins Co,1990,1998,9,8855,8460,0,22755,1096,21659,1,46762
40975,Dentists Ins Co,1990,1999,10,8888,8558,0,22755,1096,21659,1,46762
40975,Dentists Ins Co,1991,1991,1,16200,611,0,20752,997,19755,1,46762
40975,Dentists Ins Co,1991,1992,2,14656,4508,0,20752,997,19755,1,46762
40975,Dentists Ins Co,1991,1993,3,13561,6823,0,20752,997,19755,1,46762
40975,Dentists Ins Co,1991,1994,4,11168,7493,0,20752,997,19755,1,46762
40975,Dentists Ins Co,1991,1995,5,9204,7970,0,20752,997,19755,1,46762
40975,Dentists Ins Co,1991,1996,6,9155,8018,0,20752,997,19755,1,46762
40975,Dentists Ins Co,1991,1997,7,8779,8006,0,20752,997,19755,1,46762
40975,Dentists Ins Co,1991,1998,8,8412,8020,0,20752,997,19755,1,46762
40975,Dentists Ins Co,1991,1999,9,8786,8028,0,20752,997,19755,1,46762
40975,Dentists Ins Co,1991,2000,10,8728,8030,0,20752,997,19755,1,46762
40975,Dentists Ins Co,1992,1992,1,15732,1112,0,19681,-1583,21264,1,46762
40975,Dentists Ins Co,1992,1993,2,14595,4168,0,19681,-1583,21264,1,46762
40975,Dentists Ins Co,1992,1994,3,12811,6708,0,19681,-1583,21264,1,46762
40975,Dentists Ins Co,1992,1995,4,11590,7083,0,19681,-1583,21264,1,46762
40975,Dentists Ins Co,1992,1996,5,9364,7114,0,19681,-1583,21264,1,46762
40975,Dentists Ins Co,1992,1997,6,8670,7241,0,19681,-1583,21264,1,46762
40975,Dentists Ins Co,1992,1998,7,8071,7254,0,19681,-1583,21264,1,46762
40975,Dentists Ins Co,1992,1999,8,8354,7255,0,19681,-1583,21264,1,46762
40975,Dentists Ins Co,1992,2000,9,8095,7257,0,19681,-1583,21264,1,46762
40975,Dentists Ins Co,1992,2001,10,7259,7259,0,19681,-1583,21264,1,46762
40975,Dentists Ins Co,1993,1993,1,15503,993,0,19939,1362,18577,1,46762
40975,Dentists Ins Co,1993,1994,2,14009,4615,0,19939,1362,18577,1,46762
40975,Dentists Ins Co,1993,1995,3,12342,6155,0,19939,1362,18577,1,46762
40975,Dentists Ins Co,1993,1996,4,10584,6451,0,19939,1362,18577,1,46762
40975,Dentists Ins Co,1993,1997,5,9274,6709,0,19939,1362,18577,1,46762
40975,Dentists Ins Co,1993,1998,6,8061,6761,0,19939,1362,18577,1,46762
40975,Dentists Ins Co,1993,1999,7,8248,6796,0,19939,1362,18577,1,46762
40975,Dentists Ins Co,1993,2000,8,7952,6898,0,19939,1362,18577,1,46762
40975,Dentists Ins Co,1993,2001,9,6898,6898,0,19939,1362,18577,1,46762
40975,Dentists Ins Co,1993,2002,10,6901,6901,0,19939,1362,18577,1,46762
40975,Dentists Ins Co,1994,1994,1,14581,1201,0,20648,999,19649,1,46762
40975,Dentists Ins Co,1994,1995,2,14399,5145,0,20648,999,19649,1,46762
40975,Dentists Ins Co,1994,1996,3,13032,8102,0,20648,999,19649,1,46762
40975,Dentists Ins Co,1994,1997,4,11289,8097,0,20648,999,19649,1,46762
40975,Dentists Ins Co,1994,1998,5,9773,8361,0,20648,999,19649,1,46762
40975,Dentists Ins Co,1994,1999,6,10081,8381,0,20648,999,19649,1,46762
40975,Dentists Ins Co,1994,2000,7,9750,8382,0,20648,999,19649,1,46762
40975,Dentists Ins Co,1994,2001,8,8382,8382,0,20648,999,19649,1,46762
40975,Dentists Ins Co,1994,2002,9,8382,8382,0,20648,999,19649,1,46762
40975,Dentists Ins Co,1994,2003,10,8383,8383,0,20648,999,19649,1,46762
40975,Dentists Ins Co,1995,1995,1,15129,1118,0,19742,1173,18569,1,46762
40975,Dentists Ins Co,1995,1996,2,13779,5007,0,19742,1173,18569,1,46762
40975,Dentists Ins Co,1995,1997,3,12889,7808,0,19742,1173,18569,1,46762
40975,Dentists Ins Co,1995,1998,4,10786,8257,0,19742,1173,18569,1,46762
40975,Dentists Ins Co,1995,1999,5,11167,9002,0,19742,1173,18569,1,46762
40975,Dentists Ins Co,1995,2000,6,10789,9101,0,19742,1173,18569,1,46762
40975,Dentists Ins Co,1995,2001,7,9105,9105,0,19742,1173,18569,1,46762
40975,Dentists Ins Co,1995,2002,8,9098,9098,0,19742,1173,18569,1,46762
40975,Dentists Ins Co,1995,2003,9,9098,9098,0,19742,1173,18569,1,46762
40975,Dentists Ins Co,1995,2004,10,9098,9098,0,19742,1173,18569,1,46762
40975,Dentists Ins Co,1996,1996,1,16136,1038,0,19092,1001,18091,1,46762
40975,Dentists Ins Co,1996,1997,2,14987,5013,0,19092,1001,18091,1,46762
40975,Dentists Ins Co,1996,1998,3,13704,7548,0,19092,1001,18091,1,46762
40975,Dentists Ins Co,1996,1999,4,12189,8139,0,19092,1001,18091,1,46762
40975,Dentists Ins Co,1996,2000,5,11492,8923,0,19092,1001,18091,1,46762
40975,Dentists Ins Co,1996,2001,6,9324,8989,0,19092,1001,18091,1,46762
40975,Dentists Ins Co,1996,2002,7,9192,8956,0,19092,1001,18091,1,46762
40975,Dentists Ins Co,1996,2003,8,9204,8965,184,19092,1001,18091,1,46762
40975,Dentists Ins Co,1996,2004,9,8970,8970,0,19092,1001,18091,1,46762
40975,Dentists Ins Co,1996,2005,10,8969,8969,0,19092,1001,18091,1,46762
40975,Dentists Ins Co,1997,1997,1,17043,1483,0,19228,765,18463,1,46762
40975,Dentists Ins Co,1997,1998,2,15305,5779,0,19228,765,18463,1,46762
40975,Dentists Ins Co,1997,1999,3,14181,8562,0,19228,765,18463,1,46762
40975,Dentists Ins Co,1997,2000,4,13040,8860,0,19228,765,18463,1,46762
40975,Dentists Ins Co,1997,2001,5,10416,9314,0,19228,765,18463,1,46762
40975,Dentists Ins Co,1997,2002,6,9456,9363,0,19228,765,18463,1,46762
40975,Dentists Ins Co,1997,2003,7,9371,9371,0,19228,765,18463,1,46762
40975,Dentists Ins Co,1997,2004,8,9371,9371,0,19228,765,18463,1,46762
40975,Dentists Ins Co,1997,2005,9,9371,9371,0,19228,765,18463,1,46762
40975,Dentists Ins Co,1997,2006,10,9243,9170,72,19228,765,18463,1,46762
41467,Physicians Recip Insurers,1988,1988,1,92023,258,93060,71387,-1872,73259,1,702246
41467,Physicians Recip Insurers,1988,1989,2,75813,2546,22631,71387,-1872,73259,1,702246
41467,Physicians Recip Insurers,1988,1990,3,65611,6709,4978,71387,-1872,73259,1,702246
41467,Physicians Recip Insurers,1988,1991,4,71076,14322,2479,71387,-1872,73259,1,702246
41467,Physicians Recip Insurers,1988,1992,5,75285,26353,0,71387,-1872,73259,1,702246
41467,Physicians Recip Insurers,1988,1993,6,76818,37519,0,71387,-1872,73259,1,702246
41467,Physicians Recip Insurers,1988,1994,7,75240,47651,0,71387,-1872,73259,1,702246
41467,Physicians Recip Insurers,1988,1995,8,70297,52359,-3263,71387,-1872,73259,1,702246
41467,Physicians Recip Insurers,1988,1996,9,72458,55997,-1390,71387,-1872,73259,1,702246
41467,Physicians Recip Insurers,1988,1997,10,69670,58703,-3671,71387,-1872,73259,1,702246
41467,Physicians Recip Insurers,1989,1989,1,72697,548,30175,78701,3182,75519,1,702246
41467,Physicians Recip Insurers,1989,1990,2,70954,4645,13639,78701,3182,75519,1,702246
41467,Physicians Recip Insurers,1989,1991,3,78505,11259,12428,78701,3182,75519,1,702246
41467,Physicians Recip Insurers,1989,1992,4,82485,26348,5443,78701,3182,75519,1,702246
41467,Physicians Recip Insurers,1989,1993,5,79646,36464,0,78701,3182,75519,1,702246
41467,Physicians Recip Insurers,1989,1994,6,79184,43677,0,78701,3182,75519,1,702246
41467,Physicians Recip Insurers,1989,1995,7,75555,51381,-1129,78701,3182,75519,1,702246
41467,Physicians Recip Insurers,1989,1996,8,74415,55971,-1611,78701,3182,75519,1,702246
41467,Physicians Recip Insurers,1989,1997,9,70827,60119,-3527,78701,3182,75519,1,702246
41467,Physicians Recip Insurers,1989,1998,10,70992,61272,-2174,78701,3182,75519,1,702246
41467,Physicians Recip Insurers,1990,1990,1,100815,1113,34518,86828,1167,85661,1,702246
41467,Physicians Recip Insurers,1990,1991,2,110078,5540,26052,86828,1167,85661,1,702246
41467,Physicians Recip Insurers,1990,1992,3,109500,15937,14887,86828,1167,85661,1,702246
41467,Physicians Recip Insurers,1990,1993,4,103517,30230,0,86828,1167,85661,1,702246
41467,Physicians Recip Insurers,1990,1994,5,107063,40287,0,86828,1167,85661,1,702246
41467,Physicians Recip Insurers,1990,1995,6,104460,53564,-3990,86828,1167,85661,1,702246
41467,Physicians Recip Insurers,1990,1996,7,102331,62345,-3098,86828,1167,85661,1,702246
41467,Physicians Recip Insurers,1990,1997,8,95092,71358,-4737,86828,1167,85661,1,702246
41467,Physicians Recip Insurers,1990,1998,9,92819,74387,-3270,86828,1167,85661,1,702246
41467,Physicians Recip Insurers,1990,1999,10,91011,76947,-3084,86828,1167,85661,1,702246
41467,Physicians Recip Insurers,1991,1991,1,132076,976,56074,91768,4971,86797,1,702246
41467,Physicians Recip Insurers,1991,1992,2,132834,7609,32979,91768,4971,86797,1,702246
41467,Physicians Recip Insurers,1991,1993,3,127488,19104,14487,91768,4971,86797,1,702246
41467,Physicians Recip Insurers,1991,1994,4,122437,37548,0,91768,4971,86797,1,702246
41467,Physicians Recip Insurers,1991,1995,5,120180,58428,-214,91768,4971,86797,1,702246
41467,Physicians Recip Insurers,1991,1996,6,111991,67809,-6975,91768,4971,86797,1,702246
41467,Physicians Recip Insurers,1991,1997,7,107540,78260,-6870,91768,4971,86797,1,702246
41467,Physicians Recip Insurers,1991,1998,8,102652,83123,-5725,91768,4971,86797,1,702246
41467,Physicians Recip Insurers,1991,1999,9,103128,88195,-4804,91768,4971,86797,1,702246
41467,Physicians Recip Insurers,1991,2000,10,103923,89983,-2727,91768,4971,86797,1,702246
41467,Physicians Recip Insurers,1992,1992,1,157313,914,70966,94050,2132,91918,1,702246
41467,Physicians Recip Insurers,1992,1993,2,156050,10504,37023,94050,2132,91918,1,702246
41467,Physicians Recip Insurers,1992,1994,3,131784,22641,3100,94050,2132,91918,1,702246
41467,Physicians Recip Insurers,1992,1995,4,133916,35314,1245,94050,2132,91918,1,702246
41467,Physicians Recip Insurers,1992,1996,5,126903,48978,-8843,94050,2132,91918,1,702246
41467,Physicians Recip Insurers,1992,1997,6,112677,61901,-17144,94050,2132,91918,1,702246
41467,Physicians Recip Insurers,1992,1998,7,108913,73525,-9890,94050,2132,91918,1,702246
41467,Physicians Recip Insurers,1992,1999,8,108183,82150,-8121,94050,2132,91918,1,702246
41467,Physicians Recip Insurers,1992,2000,9,105176,85302,-5682,94050,2132,91918,1,702246
41467,Physicians Recip Insurers,1992,2001,10,100621,89784,-4518,94050,2132,91918,1,702246
41467,Physicians Recip Insurers,1993,1993,1,156497,1242,69647,93696,486,93210,1,702246
41467,Physicians Recip Insurers,1993,1994,2,142070,8605,27484,93696,486,93210,1,702246
41467,Physicians Recip Insurers,1993,1995,3,137182,18760,11919,93696,486,93210,1,702246
41467,Physicians Recip Insurers,1993,1996,4,124198,32304,-7076,93696,486,93210,1,702246
41467,Physicians Recip Insurers,1993,1997,5,118130,50990,-21547,93696,486,93210,1,702246
41467,Physicians Recip Insurers,1993,1998,6,115760,69471,-14827,93696,486,93210,1,702246
41467,Physicians Recip Insurers,1993,1999,7,113967,75750,-13980,93696,486,93210,1,702246
41467,Physicians Recip Insurers,1993,2000,8,112533,84168,-8364,93696,486,93210,1,702246
41467,Physicians Recip Insurers,1993,2001,9,109211,89044,-7026,93696,486,93210,1,702246
41467,Physicians Recip Insurers,1993,2002,10,103859,94038,-8268,93696,486,93210,1,702246
41467,Physicians Recip Insurers,1994,1994,1,179333,2087,77248,102451,5185,97266,1,702246
41467,Physicians Recip Insurers,1994,1995,2,173125,11566,21260,102451,5185,97266,1,702246
41467,Physicians Recip Insurers,1994,1996,3,168276,28145,4352,102451,5185,97266,1,702246
41467,Physicians Recip Insurers,1994,1997,4,146412,44708,-19683,102451,5185,97266,1,702246
41467,Physicians Recip Insurers,1994,1998,5,126431,61536,-20830,102451,5185,97266,1,702246
41467,Physicians Recip Insurers,1994,1999,6,125622,77778,-19726,102451,5185,97266,1,702246
41467,Physicians Recip Insurers,1994,2000,7,121483,87094,-14767,102451,5185,97266,1,702246
41467,Physicians Recip Insurers,1994,2001,8,118083,91609,-10623,102451,5185,97266,1,702246
41467,Physicians Recip Insurers,1994,2002,9,110066,98291,-13158,102451,5185,97266,1,702246
41467,Physicians Recip Insurers,1994,2003,10,109803,102083,-10713,102451,5185,97266,1,702246
41467,Physicians Recip Insurers,1995,1995,1,179425,2596,74191,110451,3459,106992,1,702246
41467,Physicians Recip Insurers,1995,1996,2,177915,15296,18710,110451,3459,106992,1,702246
41467,Physicians Recip Insurers,1995,1997,3,162020,33315,-15664,110451,3459,106992,1,702246
41467,Physicians Recip Insurers,1995,1998,4,152726,50784,-25031,110451,3459,106992,1,702246
41467,Physicians Recip Insurers,1995,1999,5,146354,70978,-26477,110451,3459,106992,1,702246
41467,Physicians Recip Insurers,1995,2000,6,141952,86742,-25379,110451,3459,106992,1,702246
41467,Physicians Recip Insurers,1995,2001,7,127640,94441,-17492,110451,3459,106992,1,702246
41467,Physicians Recip Insurers,1995,2002,8,118178,103330,-19384,110451,3459,106992,1,702246
41467,Physicians Recip Insurers,1995,2003,9,117391,108103,-11673,110451,3459,106992,1,702246
41467,Physicians Recip Insurers,1995,2004,10,116625,113189,-7780,110451,3459,106992,1,702246
41467,Physicians Recip Insurers,1996,1996,1,163622,3196,66445,115300,8036,107264,1,702246
41467,Physicians Recip Insurers,1996,1997,2,152542,12987,1884,115300,8036,107264,1,702246
41467,Physicians Recip Insurers,1996,1998,3,136799,24692,-26381,115300,8036,107264,1,702246
41467,Physicians Recip Insurers,1996,1999,4,132456,46068,-32101,115300,8036,107264,1,702246
41467,Physicians Recip Insurers,1996,2000,5,124230,63115,-21889,115300,8036,107264,1,702246
41467,Physicians Recip Insurers,1996,2001,6,111000,75547,-23064,115300,8036,107264,1,702246
41467,Physicians Recip Insurers,1996,2002,7,106400,84909,-22371,115300,8036,107264,1,702246
41467,Physicians Recip Insurers,1996,2003,8,104641,90259,-16743,115300,8036,107264,1,702246
41467,Physicians Recip Insurers,1996,2004,9,99762,94560,-13605,115300,8036,107264,1,702246
