date,count,package
2015-08-28,0,tidyquant
2015-08-29,0,tidyquant
2015-08-30,0,tidyquant
2015-08-31,0,tidyquant
2015-09-01,0,tidyquant
2015-09-02,0,tidyquant
2015-09-03,0,tidyquant
2015-09-04,0,tidyquant
2015-09-05,0,tidyquant
2015-09-06,0,tidyquant
2015-09-07,0,tidyquant
2015-09-08,0,tidyquant
2015-09-09,0,tidyquant
2015-09-10,0,tidyquant
2015-09-11,0,tidyquant
2015-09-12,0,tidyquant
2015-09-13,0,tidyquant
2015-09-14,0,tidyquant
2015-09-15,0,tidyquant
2015-09-16,0,tidyquant
2015-09-17,0,tidyquant
2015-09-18,0,tidyquant
2015-09-19,0,tidyquant
2015-09-20,0,tidyquant
2015-09-21,0,tidyquant
2015-09-22,0,tidyquant
2015-09-23,0,tidyquant
2015-09-24,0,tidyquant
2015-09-25,0,tidyquant
2015-09-26,0,tidyquant
2015-09-27,0,tidyquant
2015-09-28,0,tidyquant
2015-09-29,0,tidyquant
2015-09-30,0,tidyquant
2015-10-01,0,tidyquant
2015-10-02,0,tidyquant
2015-10-03,0,tidyquant
2015-10-04,0,tidyquant
2015-10-05,0,tidyquant
2015-10-06,0,tidyquant
2015-10-07,0,tidyquant
2015-10-08,0,tidyquant
2015-10-09,0,tidyquant
2015-10-10,0,tidyquant
2015-10-11,0,tidyquant
2015-10-12,0,tidyquant
2015-10-13,0,tidyquant
2015-10-14,0,tidyquant
2015-10-15,0,tidyquant
2015-10-16,0,tidyquant
2015-10-17,0,tidyquant
2015-10-18,0,tidyquant
2015-10-19,0,tidyquant
2015-10-20,0,tidyquant
2015-10-21,0,tidyquant
2015-10-22,0,tidyquant
2015-10-23,0,tidyquant
2015-10-24,0,tidyquant
2015-10-25,0,tidyquant
2015-10-26,0,tidyquant
2015-10-27,0,tidyquant
2015-10-28,0,tidyquant
2015-10-29,0,tidyquant
2015-10-30,0,tidyquant
2015-10-31,0,tidyquant
2015-11-01,0,tidyquant
2015-11-02,0,tidyquant
2015-11-03,0,tidyquant
2015-11-04,0,tidyquant
2015-11-05,0,tidyquant
2015-11-06,0,tidyquant
2015-11-07,0,tidyquant
2015-11-08,0,tidyquant
2015-11-09,0,tidyquant
2015-11-10,0,tidyquant
2015-11-11,0,tidyquant
2015-11-12,0,tidyquant
2015-11-13,0,tidyquant
2015-11-14,0,tidyquant
2015-11-15,0,tidyquant
2015-11-16,0,tidyquant
2015-11-17,0,tidyquant
2015-11-18,0,tidyquant
2015-11-19,0,tidyquant
2015-11-20,0,tidyquant
2015-11-21,0,tidyquant
2015-11-22,0,tidyquant
2015-11-23,0,tidyquant
2015-11-24,0,tidyquant
2015-11-25,0,tidyquant
2015-11-26,0,tidyquant
2015-11-27,0,tidyquant
2015-11-28,0,tidyquant
2015-11-29,0,tidyquant
2015-11-30,0,tidyquant
2015-12-01,0,tidyquant
2015-12-02,0,tidyquant
2015-12-03,0,tidyquant
2015-12-04,0,tidyquant
2015-12-05,0,tidyquant
2015-12-06,0,tidyquant
2015-12-07,0,tidyquant
2015-12-08,0,tidyquant
2015-12-09,0,tidyquant
2015-12-10,0,tidyquant
2015-12-11,0,tidyquant
2015-12-12,0,tidyquant
2015-12-13,0,tidyquant
2015-12-14,0,tidyquant
2015-12-15,0,tidyquant
2015-12-16,0,tidyquant
2015-12-17,0,tidyquant
2015-12-18,0,tidyquant
2015-12-19,0,tidyquant
2015-12-20,0,tidyquant
2015-12-21,0,tidyquant
2015-12-22,0,tidyquant
2015-12-23,0,tidyquant
2015-12-24,0,tidyquant
2015-12-25,0,tidyquant
2015-12-26,0,tidyquant
2015-12-27,0,tidyquant
2015-12-28,0,tidyquant
2015-12-29,0,tidyquant
2015-12-30,0,tidyquant
2015-12-31,0,tidyquant
2016-01-01,0,tidyquant
2016-01-02,0,tidyquant
2016-01-03,0,tidyquant
2016-01-04,0,tidyquant
2016-01-05,0,tidyquant
2016-01-06,0,tidyquant
2016-01-07,0,tidyquant
2016-01-08,0,tidyquant
2016-01-09,0,tidyquant
2016-01-10,0,tidyquant
2016-01-11,0,tidyquant
2016-01-12,0,tidyquant
2016-01-13,0,tidyquant
2016-01-14,0,tidyquant
2016-01-15,0,tidyquant
2016-01-16,0,tidyquant
2016-01-17,0,tidyquant
2016-01-18,0,tidyquant
2016-01-19,0,tidyquant
2016-01-20,0,tidyquant
2016-01-21,0,tidyquant
2016-01-22,0,tidyquant
2016-01-23,0,tidyquant
2016-01-24,0,tidyquant
2016-01-25,0,tidyquant
2016-01-26,0,tidyquant
2016-01-27,0,tidyquant
2016-01-28,0,tidyquant
2016-01-29,0,tidyquant
2016-01-30,0,tidyquant
2016-01-31,0,tidyquant
2016-02-01,0,tidyquant
2016-02-02,0,tidyquant
2016-02-03,0,tidyquant
2016-02-04,0,tidyquant
2016-02-05,0,tidyquant
2016-02-06,0,tidyquant
2016-02-07,0,tidyquant
2016-02-08,0,tidyquant
2016-02-09,0,tidyquant
2016-02-10,0,tidyquant
2016-02-11,0,tidyquant
2016-02-12,0,tidyquant
2016-02-13,0,tidyquant
2016-02-14,0,tidyquant
2016-02-15,0,tidyquant
2016-02-16,0,tidyquant
2016-02-17,0,tidyquant
2016-02-18,0,tidyquant
2016-02-19,0,tidyquant
2016-02-20,0,tidyquant
2016-02-21,0,tidyquant
2016-02-22,0,tidyquant
2016-02-23,0,tidyquant
2016-02-24,0,tidyquant
2016-02-25,0,tidyquant
2016-02-26,0,tidyquant
2016-02-27,0,tidyquant
2016-02-28,0,tidyquant
2016-02-29,0,tidyquant
2016-03-01,0,tidyquant
2016-03-02,0,tidyquant
2016-03-03,0,tidyquant
2016-03-04,0,tidyquant
2016-03-05,0,tidyquant
2016-03-06,0,tidyquant
2016-03-07,0,tidyquant
2016-03-08,0,tidyquant
2016-03-09,0,tidyquant
2016-03-10,0,tidyquant
2016-03-11,0,tidyquant
2016-03-12,0,tidyquant
2016-03-13,0,tidyquant
2016-03-14,0,tidyquant
2016-03-15,0,tidyquant
2016-03-16,0,tidyquant
2016-03-17,0,tidyquant
2016-03-18,0,tidyquant
2016-03-19,0,tidyquant
2016-03-20,0,tidyquant
2016-03-21,0,tidyquant
2016-03-22,0,tidyquant
2016-03-23,0,tidyquant
2016-03-24,0,tidyquant
2016-03-25,0,tidyquant
2016-03-26,0,tidyquant
2016-03-27,0,tidyquant
2016-03-28,0,tidyquant
2016-03-29,0,tidyquant
2016-03-30,0,tidyquant
2016-03-31,0,tidyquant
2016-04-01,0,tidyquant
2016-04-02,0,tidyquant
2016-04-03,0,tidyquant
2016-04-04,0,tidyquant
2016-04-05,0,tidyquant
2016-04-06,0,tidyquant
2016-04-07,0,tidyquant
2016-04-08,0,tidyquant
2016-04-09,0,tidyquant
2016-04-10,0,tidyquant
2016-04-11,0,tidyquant
2016-04-12,0,tidyquant
2016-04-13,0,tidyquant
2016-04-14,0,tidyquant
2016-04-15,0,tidyquant
2016-04-16,0,tidyquant
2016-04-17,0,tidyquant
2016-04-18,0,tidyquant
2016-04-19,0,tidyquant
2016-04-20,0,tidyquant
2016-04-21,0,tidyquant
2016-04-22,0,tidyquant
2016-04-23,0,tidyquant
2016-04-24,0,tidyquant
2016-04-25,0,tidyquant
2016-04-26,0,tidyquant
2016-04-27,0,tidyquant
2016-04-28,0,tidyquant
2016-04-29,0,tidyquant
2016-04-30,0,tidyquant
2016-05-01,0,tidyquant
2016-05-02,0,tidyquant
2016-05-03,0,tidyquant
2016-05-04,0,tidyquant
2016-05-05,0,tidyquant
2016-05-06,0,tidyquant
2016-05-07,0,tidyquant
2016-05-08,0,tidyquant
2016-05-09,0,tidyquant
2016-05-10,0,tidyquant
2016-05-11,0,tidyquant
2016-05-12,0,tidyquant
2016-05-13,0,tidyquant
2016-05-14,0,tidyquant
2016-05-15,0,tidyquant
2016-05-16,0,tidyquant
2016-05-17,0,tidyquant
2016-05-18,0,tidyquant
2016-05-19,0,tidyquant
2016-05-20,0,tidyquant
2016-05-21,0,tidyquant
2016-05-22,0,tidyquant
2016-05-23,0,tidyquant
2016-05-24,0,tidyquant
2016-05-25,0,tidyquant
2016-05-26,0,tidyquant
2016-05-27,0,tidyquant
2016-05-28,0,tidyquant
2016-05-29,0,tidyquant
2016-05-30,0,tidyquant
2016-05-31,0,tidyquant
2016-06-01,0,tidyquant
2016-06-02,0,tidyquant
2016-06-03,0,tidyquant
2016-06-04,0,tidyquant
2016-06-05,0,tidyquant
2016-06-06,0,tidyquant
2016-06-07,0,tidyquant
2016-06-08,0,tidyquant
2016-06-09,0,tidyquant
2016-06-10,0,tidyquant
2016-06-11,0,tidyquant
2016-06-12,0,tidyquant
2016-06-13,0,tidyquant
2016-06-14,0,tidyquant
2016-06-15,0,tidyquant
2016-06-16,0,tidyquant
2016-06-17,0,tidyquant
2016-06-18,0,tidyquant
2016-06-19,0,tidyquant
2016-06-20,0,tidyquant
2016-06-21,0,tidyquant
2016-06-22,0,tidyquant
2016-06-23,0,tidyquant
2016-06-24,0,tidyquant
2016-06-25,0,tidyquant
2016-06-26,0,tidyquant
2016-06-27,0,tidyquant
2016-06-28,0,tidyquant
2016-06-29,0,tidyquant
2016-06-30,0,tidyquant
2016-07-01,0,tidyquant
2016-07-02,0,tidyquant
2016-07-03,0,tidyquant
2016-07-04,0,tidyquant
2016-07-05,0,tidyquant
2016-07-06,0,tidyquant
2016-07-07,0,tidyquant
2016-07-08,0,tidyquant
2016-07-09,0,tidyquant
2016-07-10,0,tidyquant
2016-07-11,0,tidyquant
2016-07-12,0,tidyquant
2016-07-13,0,tidyquant
2016-07-14,0,tidyquant
2016-07-15,0,tidyquant
2016-07-16,0,tidyquant
2016-07-17,0,tidyquant
2016-07-18,0,tidyquant
2016-07-19,0,tidyquant
2016-07-20,0,tidyquant
2016-07-21,0,tidyquant
2016-07-22,0,tidyquant
2016-07-23,0,tidyquant
2016-07-24,0,tidyquant
2016-07-25,0,tidyquant
2016-07-26,0,tidyquant
2016-07-27,0,tidyquant
2016-07-28,0,tidyquant
2016-07-29,0,tidyquant
2016-07-30,0,tidyquant
2016-07-31,0,tidyquant
2016-08-01,0,tidyquant
2016-08-02,0,tidyquant
2016-08-03,0,tidyquant
2016-08-04,0,tidyquant
2016-08-05,0,tidyquant
2016-08-06,0,tidyquant
2016-08-07,0,tidyquant
2016-08-08,0,tidyquant
2016-08-09,0,tidyquant
2016-08-10,0,tidyquant
2016-08-11,0,tidyquant
2016-08-12,0,tidyquant
2016-08-13,0,tidyquant
2016-08-14,0,tidyquant
2016-08-15,0,tidyquant
2016-08-16,0,tidyquant
2016-08-17,0,tidyquant
2016-08-18,0,tidyquant
2016-08-19,0,tidyquant
2016-08-20,0,tidyquant
2016-08-21,0,tidyquant
2016-08-22,0,tidyquant
2016-08-23,0,tidyquant
2016-08-24,0,tidyquant
2016-08-25,0,tidyquant
2016-08-26,0,tidyquant
2016-08-27,0,tidyquant
2016-08-28,0,tidyquant
2016-08-29,0,tidyquant
2016-08-30,0,tidyquant
2016-08-31,0,tidyquant
2016-09-01,0,tidyquant
2016-09-02,0,tidyquant
2016-09-03,0,tidyquant
2016-09-04,0,tidyquant
2016-09-05,0,tidyquant
2016-09-06,0,tidyquant
2016-09-07,0,tidyquant
2016-09-08,0,tidyquant
2016-09-09,0,tidyquant
2016-09-10,0,tidyquant
2016-09-11,0,tidyquant
2016-09-12,0,tidyquant
2016-09-13,0,tidyquant
2016-09-14,0,tidyquant
2016-09-15,0,tidyquant
2016-09-16,0,tidyquant
2016-09-17,0,tidyquant
2016-09-18,0,tidyquant
2016-09-19,0,tidyquant
2016-09-20,0,tidyquant
2016-09-21,0,tidyquant
2016-09-22,0,tidyquant
2016-09-23,0,tidyquant
2016-09-24,0,tidyquant
2016-09-25,0,tidyquant
2016-09-26,0,tidyquant
2016-09-27,0,tidyquant
2016-09-28,0,tidyquant
2016-09-29,0,tidyquant
2016-09-30,0,tidyquant
2016-10-01,0,tidyquant
2016-10-02,0,tidyquant
2016-10-03,0,tidyquant
2016-10-04,0,tidyquant
2016-10-05,0,tidyquant
2016-10-06,0,tidyquant
2016-10-07,0,tidyquant
2016-10-08,0,tidyquant
2016-10-09,0,tidyquant
2016-10-10,0,tidyquant
2016-10-11,0,tidyquant
2016-10-12,0,tidyquant
2016-10-13,0,tidyquant
2016-10-14,0,tidyquant
2016-10-15,0,tidyquant
2016-10-16,0,tidyquant
2016-10-17,0,tidyquant
2016-10-18,0,tidyquant
2016-10-19,0,tidyquant
2016-10-20,0,tidyquant
2016-10-21,0,tidyquant
2016-10-22,0,tidyquant
2016-10-23,0,tidyquant
2016-10-24,0,tidyquant
2016-10-25,0,tidyquant
2016-10-26,0,tidyquant
2016-10-27,0,tidyquant
2016-10-28,0,tidyquant
2016-10-29,0,tidyquant
2016-10-30,0,tidyquant
2016-10-31,0,tidyquant
2016-11-01,0,tidyquant
2016-11-02,0,tidyquant
2016-11-03,0,tidyquant
2016-11-04,0,tidyquant
2016-11-05,0,tidyquant
2016-11-06,0,tidyquant
2016-11-07,0,tidyquant
2016-11-08,0,tidyquant
2016-11-09,0,tidyquant
2016-11-10,0,tidyquant
2016-11-11,0,tidyquant
2016-11-12,0,tidyquant
2016-11-13,0,tidyquant
2016-11-14,0,tidyquant
2016-11-15,0,tidyquant
2016-11-16,0,tidyquant
2016-11-17,0,tidyquant
2016-11-18,0,tidyquant
2016-11-19,0,tidyquant
2016-11-20,0,tidyquant
2016-11-21,0,tidyquant
2016-11-22,0,tidyquant
2016-11-23,0,tidyquant
2016-11-24,0,tidyquant
2016-11-25,0,tidyquant
2016-11-26,0,tidyquant
2016-11-27,0,tidyquant
2016-11-28,0,tidyquant
2016-11-29,0,tidyquant
2016-11-30,0,tidyquant
2016-12-01,0,tidyquant
2016-12-02,0,tidyquant
2016-12-03,0,tidyquant
2016-12-04,0,tidyquant
2016-12-05,0,tidyquant
2016-12-06,0,tidyquant
2016-12-07,0,tidyquant
2016-12-08,0,tidyquant
2016-12-09,0,tidyquant
2016-12-10,0,tidyquant
2016-12-11,0,tidyquant
2016-12-12,0,tidyquant
2016-12-13,0,tidyquant
2016-12-14,0,tidyquant
2016-12-15,0,tidyquant
2016-12-16,0,tidyquant
2016-12-17,0,tidyquant
2016-12-18,0,tidyquant
2016-12-19,0,tidyquant
2016-12-20,0,tidyquant
2016-12-21,0,tidyquant
2016-12-22,0,tidyquant
2016-12-23,0,tidyquant
2016-12-24,0,tidyquant
2016-12-25,0,tidyquant
2016-12-26,0,tidyquant
2016-12-27,0,tidyquant
2016-12-28,0,tidyquant
2016-12-29,0,tidyquant
2016-12-30,0,tidyquant
2016-12-31,0,tidyquant
2017-01-01,9,tidyquant
2017-01-02,55,tidyquant
2017-01-03,48,tidyquant
2017-01-04,25,tidyquant
2017-01-05,22,tidyquant
2017-01-06,7,tidyquant
2017-01-07,7,tidyquant
2017-01-08,32,tidyquant
2017-01-09,70,tidyquant
2017-01-10,33,tidyquant
2017-01-11,26,tidyquant
2017-01-12,0,tidyquant
2017-01-13,23,tidyquant
2017-01-14,15,tidyquant
2017-01-15,19,tidyquant
2017-01-16,27,tidyquant
2017-01-17,18,tidyquant
2017-01-18,20,tidyquant
2017-01-19,26,tidyquant
2017-01-20,15,tidyquant
2017-01-21,26,tidyquant
2017-01-22,40,tidyquant
2017-01-23,61,tidyquant
2017-01-24,51,tidyquant
2017-01-25,68,tidyquant
2017-01-26,70,tidyquant
2017-01-27,28,tidyquant
2017-01-28,44,tidyquant
2017-01-29,22,tidyquant
2017-01-30,19,tidyquant
2017-01-31,20,tidyquant
2017-02-01,32,tidyquant
2017-02-02,33,tidyquant
2017-02-03,23,tidyquant
2017-02-04,19,tidyquant
2017-02-05,22,tidyquant
2017-02-06,27,tidyquant
2017-02-07,45,tidyquant
2017-02-08,23,tidyquant
2017-02-09,26,tidyquant
2017-02-10,22,tidyquant
2017-02-11,15,tidyquant
2017-02-12,9,tidyquant
2017-02-13,29,tidyquant
2017-02-14,16,tidyquant
2017-02-15,33,tidyquant
2017-02-16,53,tidyquant
2017-02-17,32,tidyquant
2017-02-18,29,tidyquant
2017-02-19,27,tidyquant
2017-02-20,20,tidyquant
2017-02-21,12,tidyquant
2017-02-22,12,tidyquant
2017-02-23,25,tidyquant
2017-02-24,16,tidyquant
2017-02-25,7,tidyquant
2017-02-26,10,tidyquant
2017-02-27,40,tidyquant
2017-02-28,6,tidyquant
2017-03-01,15,tidyquant
2017-03-02,11,tidyquant
2017-03-03,464,tidyquant
2017-03-04,60,tidyquant
2017-03-05,235,tidyquant
2017-03-06,131,tidyquant
2017-03-07,64,tidyquant
2017-03-08,61,tidyquant
2017-03-09,48,tidyquant
2017-03-10,42,tidyquant
2017-03-11,39,tidyquant
2017-03-12,47,tidyquant
2017-03-13,67,tidyquant
2017-03-14,50,tidyquant
2017-03-15,62,tidyquant
2017-03-16,38,tidyquant
2017-03-17,34,tidyquant
2017-03-18,31,tidyquant
2017-03-19,63,tidyquant
2017-03-20,112,tidyquant
2017-03-21,75,tidyquant
2017-03-22,60,tidyquant
2017-03-23,41,tidyquant
2017-03-24,34,tidyquant
2017-03-25,19,tidyquant
2017-03-26,24,tidyquant
2017-03-27,36,tidyquant
2017-03-28,70,tidyquant
2017-03-29,56,tidyquant
2017-03-30,42,tidyquant
2017-03-31,24,tidyquant
2017-04-01,31,tidyquant
2017-04-02,41,tidyquant
2017-04-03,54,tidyquant
2017-04-04,172,tidyquant
2017-04-05,112,tidyquant
2017-04-06,92,tidyquant
2017-04-07,55,tidyquant
2017-04-08,36,tidyquant
2017-04-09,52,tidyquant
2017-04-10,134,tidyquant
2017-04-11,74,tidyquant
2017-04-12,69,tidyquant
2017-04-13,71,tidyquant
2017-04-14,42,tidyquant
2017-04-15,46,tidyquant
2017-04-16,27,tidyquant
2017-04-17,71,tidyquant
2017-04-18,37,tidyquant
2017-04-19,44,tidyquant
2017-04-20,79,tidyquant
2017-04-21,66,tidyquant
2017-04-22,61,tidyquant
2017-04-23,62,tidyquant
2017-04-24,319,tidyquant
2017-04-25,130,tidyquant
2017-04-26,130,tidyquant
2017-04-27,73,tidyquant
2017-04-28,59,tidyquant
2017-04-29,46,tidyquant
2017-04-30,26,tidyquant
2017-05-01,59,tidyquant
2017-05-02,52,tidyquant
2017-05-03,102,tidyquant
2017-05-04,153,tidyquant
2017-05-05,94,tidyquant
2017-05-06,52,tidyquant
2017-05-07,80,tidyquant
2017-05-08,84,tidyquant
2017-05-09,111,tidyquant
2017-05-10,58,tidyquant
2017-05-11,73,tidyquant
2017-05-12,58,tidyquant
2017-05-13,36,tidyquant
2017-05-14,65,tidyquant
2017-05-15,51,tidyquant
2017-05-16,58,tidyquant
2017-05-17,82,tidyquant
2017-05-18,101,tidyquant
2017-05-19,69,tidyquant
2017-05-20,42,tidyquant
2017-05-21,42,tidyquant
2017-05-22,65,tidyquant
2017-05-23,78,tidyquant
2017-05-24,52,tidyquant
2017-05-25,42,tidyquant
2017-05-26,59,tidyquant
2017-05-27,29,tidyquant
2017-05-28,55,tidyquant
2017-05-29,97,tidyquant
2017-05-30,128,tidyquant
2017-05-31,74,tidyquant
2017-06-01,81,tidyquant
2017-06-02,81,tidyquant
2017-06-03,31,tidyquant
2017-06-04,26,tidyquant
2017-06-05,80,tidyquant
2017-06-06,59,tidyquant
2017-06-07,53,tidyquant
2017-06-08,76,tidyquant
2017-06-09,92,tidyquant
2017-06-10,59,tidyquant
2017-06-11,69,tidyquant
2017-06-12,91,tidyquant
2017-06-13,60,tidyquant
2017-06-14,93,tidyquant
2017-06-15,57,tidyquant
2017-06-16,45,tidyquant
2017-06-17,63,tidyquant
2017-06-18,58,tidyquant
2017-06-19,72,tidyquant
2017-06-20,88,tidyquant
2017-06-21,101,tidyquant
2017-06-22,123,tidyquant
2017-06-23,93,tidyquant
2017-06-24,61,tidyquant
2017-06-25,34,tidyquant
2017-06-26,51,tidyquant
2017-06-27,59,tidyquant
2017-06-28,67,tidyquant
2017-06-29,69,tidyquant
2017-06-30,50,tidyquant
2017-07-01,69,tidyquant
2017-07-02,42,tidyquant
2017-07-03,70,tidyquant
2017-07-04,157,tidyquant
2017-07-05,89,tidyquant
2017-07-06,80,tidyquant
2017-07-07,72,tidyquant
2017-07-08,37,tidyquant
2017-07-09,57,tidyquant
2017-07-10,102,tidyquant
2017-07-11,88,tidyquant
2017-07-12,80,tidyquant
2017-07-13,71,tidyquant
2017-07-14,56,tidyquant
2017-07-15,28,tidyquant
2017-07-16,0,tidyquant
2017-07-17,55,tidyquant
2017-07-18,57,tidyquant
2017-07-19,147,tidyquant
2017-07-20,63,tidyquant
2017-07-21,58,tidyquant
2017-07-22,25,tidyquant
2017-07-23,38,tidyquant
2017-07-24,120,tidyquant
2017-07-25,84,tidyquant
2017-07-26,65,tidyquant
2017-07-27,60,tidyquant
2017-07-28,199,tidyquant
2017-07-29,106,tidyquant
2017-07-30,74,tidyquant
2017-07-31,152,tidyquant
2017-08-01,135,tidyquant
2017-08-02,107,tidyquant
2017-08-03,124,tidyquant
2017-08-04,200,tidyquant
2017-08-05,128,tidyquant
2017-08-06,86,tidyquant
2017-08-07,143,tidyquant
2017-08-08,123,tidyquant
2017-08-09,99,tidyquant
2017-08-10,96,tidyquant
2017-08-11,79,tidyquant
2017-08-12,76,tidyquant
2017-08-13,71,tidyquant
2017-08-14,81,tidyquant
2017-08-15,82,tidyquant
2017-08-16,85,tidyquant
2017-08-17,57,tidyquant
2017-08-18,71,tidyquant
2017-08-19,46,tidyquant
2017-08-20,45,tidyquant
2017-08-21,61,tidyquant
2017-08-22,69,tidyquant
2017-08-23,97,tidyquant
2017-08-24,59,tidyquant
2017-08-25,124,tidyquant
2017-08-26,50,tidyquant
2017-08-27,56,tidyquant
2017-08-28,84,tidyquant
2017-08-29,70,tidyquant
2017-08-30,85,tidyquant
2017-08-31,94,tidyquant
2017-09-01,0,tidyquant
2017-09-02,0,tidyquant
2017-09-03,38,tidyquant
2017-09-04,48,tidyquant
2017-09-05,103,tidyquant
2017-09-06,92,tidyquant
2017-09-07,70,tidyquant
2017-09-08,64,tidyquant
2017-09-09,34,tidyquant
2017-09-10,49,tidyquant
2017-09-11,89,tidyquant
2017-09-12,109,tidyquant
2017-09-13,67,tidyquant
2017-09-14,99,tidyquant
2017-09-15,98,tidyquant
2017-09-16,48,tidyquant
2017-09-17,67,tidyquant
2017-09-18,140,tidyquant
2017-09-19,154,tidyquant
2017-09-20,128,tidyquant
2017-09-21,92,tidyquant
2017-09-22,88,tidyquant
2017-09-23,54,tidyquant
2017-09-24,70,tidyquant
2017-09-25,93,tidyquant
2017-09-26,85,tidyquant
2017-09-27,72,tidyquant
2017-09-28,104,tidyquant
2017-09-29,90,tidyquant
2017-09-30,60,tidyquant
2017-10-01,85,tidyquant
2017-10-02,87,tidyquant
2017-10-03,118,tidyquant
2017-10-04,131,tidyquant
2017-10-05,87,tidyquant
2017-10-06,98,tidyquant
2017-10-07,52,tidyquant
2017-10-08,57,tidyquant
2017-10-09,112,tidyquant
2017-10-10,92,tidyquant
2017-10-11,94,tidyquant
2017-10-12,96,tidyquant
2017-10-13,58,tidyquant
2017-10-14,68,tidyquant
2017-10-15,52,tidyquant
2017-10-16,96,tidyquant
2017-10-17,84,tidyquant
2017-10-18,111,tidyquant
2017-10-19,91,tidyquant
2017-10-20,174,tidyquant
2017-10-21,87,tidyquant
2017-10-22,51,tidyquant
2017-10-23,153,tidyquant
2017-10-24,108,tidyquant
2017-10-25,171,tidyquant
2017-10-26,148,tidyquant
2017-10-27,106,tidyquant
2017-10-28,92,tidyquant
2017-10-29,143,tidyquant
2017-10-30,276,tidyquant
2017-10-31,143,tidyquant
2017-11-01,91,tidyquant
2017-11-02,109,tidyquant
2017-11-03,108,tidyquant
2017-11-04,139,tidyquant
2017-11-05,71,tidyquant
2017-11-06,109,tidyquant
2017-11-07,90,tidyquant
2017-11-08,111,tidyquant
2017-11-09,133,tidyquant
2017-11-10,98,tidyquant
2017-11-11,64,tidyquant
2017-11-12,83,tidyquant
2017-11-13,126,tidyquant
2017-11-14,102,tidyquant
2017-11-15,118,tidyquant
2017-11-16,118,tidyquant
2017-11-17,92,tidyquant
2017-11-18,66,tidyquant
2017-11-19,98,tidyquant
2017-11-20,124,tidyquant
2017-11-21,143,tidyquant
2017-11-22,71,tidyquant
2017-11-23,91,tidyquant
2017-11-24,69,tidyquant
2017-11-25,56,tidyquant
2017-11-26,44,tidyquant
2017-11-27,96,tidyquant
2017-11-28,181,tidyquant
2017-11-29,198,tidyquant
2017-11-30,161,tidyquant
2017-12-01,112,tidyquant
2017-12-02,81,tidyquant
2017-12-03,80,tidyquant
2017-12-04,117,tidyquant
2017-12-05,142,tidyquant
2017-12-06,109,tidyquant
2017-12-07,113,tidyquant
2017-12-08,111,tidyquant
2017-12-09,64,tidyquant
2017-12-10,59,tidyquant
2017-12-11,103,tidyquant
2017-12-12,108,tidyquant
2017-12-13,99,tidyquant
2017-12-14,130,tidyquant
2017-12-15,97,tidyquant
2017-12-16,82,tidyquant
2017-12-17,59,tidyquant
2017-12-18,75,tidyquant
2017-12-19,86,tidyquant
2017-12-20,87,tidyquant
2017-12-21,93,tidyquant
2017-12-22,76,tidyquant
2017-12-23,39,tidyquant
2017-12-24,29,tidyquant
2017-12-25,51,tidyquant
2017-12-26,68,tidyquant
2017-12-27,79,tidyquant
2017-12-28,100,tidyquant
2017-12-29,74,tidyquant
2017-12-30,46,tidyquant
2017-12-31,44,tidyquant
2018-01-01,37,tidyquant
2018-01-02,71,tidyquant
2018-01-03,81,tidyquant
2018-01-04,87,tidyquant
2018-01-05,0,tidyquant
2018-01-06,52,tidyquant
2018-01-07,52,tidyquant
2018-01-08,108,tidyquant
2018-01-09,108,tidyquant
2018-01-10,94,tidyquant
2018-01-11,100,tidyquant
2018-01-12,118,tidyquant
2018-01-13,79,tidyquant
2018-01-14,55,tidyquant
2018-01-15,133,tidyquant
2018-01-16,82,tidyquant
2018-01-17,79,tidyquant
2018-01-18,133,tidyquant
2018-01-19,107,tidyquant
2018-01-20,58,tidyquant
2018-01-21,64,tidyquant
2018-01-22,103,tidyquant
2018-01-23,120,tidyquant
2018-01-24,126,tidyquant
2018-01-25,114,tidyquant
2018-01-26,100,tidyquant
2018-01-27,51,tidyquant
2018-01-28,57,tidyquant
2018-01-29,133,tidyquant
2018-01-30,133,tidyquant
2018-01-31,108,tidyquant
2018-02-01,115,tidyquant
2018-02-02,98,tidyquant
2018-02-03,52,tidyquant
2018-02-04,77,tidyquant
2018-02-05,113,tidyquant
2018-02-06,119,tidyquant
2018-02-07,115,tidyquant
2018-02-08,134,tidyquant
2018-02-09,0,tidyquant
2018-02-10,0,tidyquant
2018-02-11,91,tidyquant
2018-02-12,118,tidyquant
2018-02-13,133,tidyquant
2018-02-14,119,tidyquant
2018-02-15,127,tidyquant
2018-02-16,116,tidyquant
2018-02-17,49,tidyquant
2018-02-18,70,tidyquant
2018-02-19,166,tidyquant
2018-02-20,401,tidyquant
2018-02-21,286,tidyquant
2018-02-22,219,tidyquant
2018-02-23,0,tidyquant
2018-02-24,0,tidyquant
2018-02-25,112,tidyquant
2018-02-26,197,tidyquant
2018-02-27,186,tidyquant
2018-02-28,167,tidyquant
2018-03-01,176,tidyquant
2018-03-02,154,tidyquant
2018-03-03,170,tidyquant
2018-03-04,140,tidyquant
2018-03-05,248,tidyquant
2018-03-06,212,tidyquant
2018-03-07,205,tidyquant
2018-03-08,165,tidyquant
2018-03-09,143,tidyquant
2018-03-10,242,tidyquant
2018-03-11,260,tidyquant
2018-03-12,216,tidyquant
2018-03-13,169,tidyquant
2018-03-14,164,tidyquant
2018-03-15,186,tidyquant
2018-03-16,190,tidyquant
