GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_C,CumPaidLoss_C,BulkLoss_C,EarnedPremDIR_C,EarnedPremCeded_C,EarnedPremNet_C,Single,PostedReserve97_C
27980,Federated Natl Ins Co,1991,1996,6,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1991,1997,7,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1991,1998,8,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1991,1999,9,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1991,2000,10,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1992,1992,1,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1992,1993,2,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1992,1994,3,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1992,1995,4,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1992,1996,5,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1992,1997,6,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1992,1998,7,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1992,1999,8,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1992,2000,9,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1992,2001,10,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1993,1993,1,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1993,1994,2,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1993,1995,3,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1993,1996,4,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1993,1997,5,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1993,1998,6,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1993,1999,7,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1993,2000,8,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1993,2001,9,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1993,2002,10,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1994,1994,1,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1994,1995,2,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1994,1996,3,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1994,1997,4,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1994,1998,5,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1994,1999,6,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1994,2000,7,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1994,2001,8,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1994,2002,9,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1994,2003,10,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1995,1995,1,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1995,1996,2,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1995,1997,3,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1995,1998,4,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1995,1999,5,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1995,2000,6,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1995,2001,7,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1995,2002,8,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1995,2003,9,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1995,2004,10,0,0,0,0,0,0,1,74
27980,Federated Natl Ins Co,1996,1996,1,42,7,2,73,22,51,1,74
27980,Federated Natl Ins Co,1996,1997,2,26,25,1,73,22,51,1,74
27980,Federated Natl Ins Co,1996,1998,3,33,25,0,73,22,51,1,74
27980,Federated Natl Ins Co,1996,1999,4,37,33,0,73,22,51,1,74
27980,Federated Natl Ins Co,1996,2000,5,37,37,0,73,22,51,1,74
27980,Federated Natl Ins Co,1996,2001,6,37,37,0,73,22,51,1,74
27980,Federated Natl Ins Co,1996,2002,7,37,37,0,73,22,51,1,74
27980,Federated Natl Ins Co,1996,2003,8,37,37,0,73,22,51,1,74
27980,Federated Natl Ins Co,1996,2004,9,37,37,0,73,22,51,1,74
27980,Federated Natl Ins Co,1996,2005,10,37,37,0,73,22,51,1,74
27980,Federated Natl Ins Co,1997,1997,1,93,23,25,169,57,112,1,74
27980,Federated Natl Ins Co,1997,1998,2,112,58,10,169,57,112,1,74
27980,Federated Natl Ins Co,1997,1999,3,90,80,0,169,57,112,1,74
27980,Federated Natl Ins Co,1997,2000,4,90,90,0,169,57,112,1,74
27980,Federated Natl Ins Co,1997,2001,5,96,96,0,169,57,112,1,74
27980,Federated Natl Ins Co,1997,2002,6,96,96,0,169,57,112,1,74
27980,Federated Natl Ins Co,1997,2003,7,96,96,0,169,57,112,1,74
27980,Federated Natl Ins Co,1997,2004,8,96,96,0,169,57,112,1,74
27980,Federated Natl Ins Co,1997,2005,9,96,96,0,169,57,112,1,74
27980,Federated Natl Ins Co,1997,2006,10,96,96,0,169,57,112,1,74
28258,Continental Natl Ind Co,1988,1988,1,487,62,210,1179,175,1004,1,10387
28258,Continental Natl Ind Co,1988,1989,2,433,137,159,1179,175,1004,1,10387
28258,Continental Natl Ind Co,1988,1990,3,328,206,55,1179,175,1004,1,10387
28258,Continental Natl Ind Co,1988,1991,4,283,283,0,1179,175,1004,1,10387
28258,Continental Natl Ind Co,1988,1992,5,284,284,0,1179,175,1004,1,10387
28258,Continental Natl Ind Co,1988,1993,6,284,284,0,1179,175,1004,1,10387
28258,Continental Natl Ind Co,1988,1994,7,284,284,0,1179,175,1004,1,10387
28258,Continental Natl Ind Co,1988,1995,8,284,284,0,1179,175,1004,1,10387
28258,Continental Natl Ind Co,1988,1996,9,284,284,0,1179,175,1004,1,10387
28258,Continental Natl Ind Co,1988,1997,10,284,284,0,1179,175,1004,1,10387
28258,Continental Natl Ind Co,1989,1989,1,968,178,380,2379,405,1974,1,10387
28258,Continental Natl Ind Co,1989,1990,2,904,304,384,2379,405,1974,1,10387
28258,Continental Natl Ind Co,1989,1991,3,705,369,226,2379,405,1974,1,10387
28258,Continental Natl Ind Co,1989,1992,4,483,429,0,2379,405,1974,1,10387
28258,Continental Natl Ind Co,1989,1993,5,488,431,0,2379,405,1974,1,10387
28258,Continental Natl Ind Co,1989,1994,6,432,432,0,2379,405,1974,1,10387
28258,Continental Natl Ind Co,1989,1995,7,432,432,0,2379,405,1974,1,10387
28258,Continental Natl Ind Co,1989,1996,8,432,432,0,2379,405,1974,1,10387
28258,Continental Natl Ind Co,1989,1997,9,432,432,0,2379,405,1974,1,10387
28258,Continental Natl Ind Co,1989,1998,10,432,432,0,2379,405,1974,1,10387
28258,Continental Natl Ind Co,1990,1990,1,1302,149,576,2724,344,2380,1,10387
28258,Continental Natl Ind Co,1990,1991,2,1237,456,553,2724,344,2380,1,10387
28258,Continental Natl Ind Co,1990,1992,3,1234,556,502,2724,344,2380,1,10387
28258,Continental Natl Ind Co,1990,1993,4,729,712,0,2724,344,2380,1,10387
28258,Continental Natl Ind Co,1990,1994,5,736,736,0,2724,344,2380,1,10387
28258,Continental Natl Ind Co,1990,1995,6,737,737,0,2724,344,2380,1,10387
28258,Continental Natl Ind Co,1990,1996,7,737,737,0,2724,344,2380,1,10387
28258,Continental Natl Ind Co,1990,1997,8,737,737,0,2724,344,2380,1,10387
28258,Continental Natl Ind Co,1990,1998,9,737,737,0,2724,344,2380,1,10387
28258,Continental Natl Ind Co,1990,1999,10,737,737,0,2724,344,2380,1,10387
28258,Continental Natl Ind Co,1991,1991,1,1726,381,778,2862,355,2507,1,10387
28258,Continental Natl Ind Co,1991,1992,2,1356,561,551,2862,355,2507,1,10387
28258,Continental Natl Ind Co,1991,1993,3,1308,690,362,2862,355,2507,1,10387
28258,Continental Natl Ind Co,1991,1994,4,1139,734,194,2862,355,2507,1,10387
28258,Continental Natl Ind Co,1991,1995,5,935,799,34,2862,355,2507,1,10387
28258,Continental Natl Ind Co,1991,1996,6,958,822,0,2862,355,2507,1,10387
28258,Continental Natl Ind Co,1991,1997,7,890,890,0,2862,355,2507,1,10387
28258,Continental Natl Ind Co,1991,1998,8,890,890,0,2862,355,2507,1,10387
28258,Continental Natl Ind Co,1991,1999,9,890,890,0,2862,355,2507,1,10387
28258,Continental Natl Ind Co,1991,2000,10,890,890,0,2862,355,2507,1,10387
28258,Continental Natl Ind Co,1992,1992,1,1355,191,654,2739,413,2326,1,10387
28258,Continental Natl Ind Co,1992,1993,2,1262,400,549,2739,413,2326,1,10387
28258,Continental Natl Ind Co,1992,1994,3,1261,588,565,2739,413,2326,1,10387
28258,Continental Natl Ind Co,1992,1995,4,785,682,69,2739,413,2326,1,10387
28258,Continental Natl Ind Co,1992,1996,5,766,690,36,2739,413,2326,1,10387
28258,Continental Natl Ind Co,1992,1997,6,696,696,0,2739,413,2326,1,10387
28258,Continental Natl Ind Co,1992,1998,7,696,696,0,2739,413,2326,1,10387
28258,Continental Natl Ind Co,1992,1999,8,696,696,0,2739,413,2326,1,10387
28258,Continental Natl Ind Co,1992,2000,9,696,696,0,2739,413,2326,1,10387
28258,Continental Natl Ind Co,1992,2001,10,696,696,0,2739,413,2326,1,10387
28258,Continental Natl Ind Co,1993,1993,1,2070,544,994,5125,1553,3572,1,10387
28258,Continental Natl Ind Co,1993,1994,2,2223,1115,427,5125,1553,3572,1,10387
28258,Continental Natl Ind Co,1993,1995,3,2037,1559,241,5125,1553,3572,1,10387
28258,Continental Natl Ind Co,1993,1996,4,2020,1893,70,5125,1553,3572,1,10387
28258,Continental Natl Ind Co,1993,1997,5,1977,1964,0,5125,1553,3572,1,10387
28258,Continental Natl Ind Co,1993,1998,6,2013,1964,13,5125,1553,3572,1,10387
28258,Continental Natl Ind Co,1993,1999,7,1998,1964,1,5125,1553,3572,1,10387
28258,Continental Natl Ind Co,1993,2000,8,1984,1984,0,5125,1553,3572,1,10387
28258,Continental Natl Ind Co,1993,2001,9,1984,1984,0,5125,1553,3572,1,10387
28258,Continental Natl Ind Co,1993,2002,10,1986,1984,2,5125,1553,3572,1,10387
28258,Continental Natl Ind Co,1994,1994,1,5863,1686,1509,13967,6052,7915,1,10387
28258,Continental Natl Ind Co,1994,1995,2,5674,3913,447,13967,6052,7915,1,10387
28258,Continental Natl Ind Co,1994,1996,3,5770,4955,173,13967,6052,7915,1,10387
28258,Continental Natl Ind Co,1994,1997,4,6165,5815,129,13967,6052,7915,1,10387
28258,Continental Natl Ind Co,1994,1998,5,6304,5907,116,13967,6052,7915,1,10387
28258,Continental Natl Ind Co,1994,1999,6,6085,6051,1,13967,6052,7915,1,10387
28258,Continental Natl Ind Co,1994,2000,7,6185,6069,100,13967,6052,7915,1,10387
28258,Continental Natl Ind Co,1994,2001,8,6595,6086,0,13967,6052,7915,1,10387
28258,Continental Natl Ind Co,1994,2002,9,6814,6671,18,13967,6052,7915,1,10387
28258,Continental Natl Ind Co,1994,2003,10,6752,6747,4,13967,6052,7915,1,10387
28258,Continental Natl Ind Co,1995,1995,1,7842,2535,2651,18820,7507,11313,1,10387
28258,Continental Natl Ind Co,1995,1996,2,7375,4677,1055,18820,7507,11313,1,10387
28258,Continental Natl Ind Co,1995,1997,3,7586,6041,511,18820,7507,11313,1,10387
28258,Continental Natl Ind Co,1995,1998,4,7558,6843,72,18820,7507,11313,1,10387
28258,Continental Natl Ind Co,1995,1999,5,7544,7349,7,18820,7507,11313,1,10387
28258,Continental Natl Ind Co,1995,2000,6,7524,7504,0,18820,7507,11313,1,10387
28258,Continental Natl Ind Co,1995,2001,7,7813,7529,0,18820,7507,11313,1,10387
28258,Continental Natl Ind Co,1995,2002,8,7768,7659,17,18820,7507,11313,1,10387
28258,Continental Natl Ind Co,1995,2003,9,7719,7667,3,18820,7507,11313,1,10387
28258,Continental Natl Ind Co,1995,2004,10,7667,7667,0,18820,7507,11313,1,10387
28258,Continental Natl Ind Co,1996,1996,1,8255,2846,2209,18017,6556,11461,1,10387
28258,Continental Natl Ind Co,1996,1997,2,8294,5329,1159,18017,6556,11461,1,10387
28258,Continental Natl Ind Co,1996,1998,3,8691,6876,450,18017,6556,11461,1,10387
28258,Continental Natl Ind Co,1996,1999,4,8939,7697,45,18017,6556,11461,1,10387
28258,Continental Natl Ind Co,1996,2000,5,9233,8773,83,18017,6556,11461,1,10387
28258,Continental Natl Ind Co,1996,2001,6,9693,9241,0,18017,6556,11461,1,10387
28258,Continental Natl Ind Co,1996,2002,7,9733,9622,16,18017,6556,11461,1,10387
28258,Continental Natl Ind Co,1996,2003,8,9751,9646,4,18017,6556,11461,1,10387
28258,Continental Natl Ind Co,1996,2004,9,9689,9648,0,18017,6556,11461,1,10387
28258,Continental Natl Ind Co,1996,2005,10,9648,9648,0,18017,6556,11461,1,10387
28258,Continental Natl Ind Co,1997,1997,1,7913,2842,1855,18988,8340,10648,1,10387
28258,Continental Natl Ind Co,1997,1998,2,9494,5262,2077,18988,8340,10648,1,10387
28258,Continental Natl Ind Co,1997,1999,3,9181,6793,594,18988,8340,10648,1,10387
28258,Continental Natl Ind Co,1997,2000,4,9614,8101,225,18988,8340,10648,1,10387
28258,Continental Natl Ind Co,1997,2001,5,9986,9327,0,18988,8340,10648,1,10387
28258,Continental Natl Ind Co,1997,2002,6,9965,9775,53,18988,8340,10648,1,10387
28258,Continental Natl Ind Co,1997,2003,7,9977,9972,5,18988,8340,10648,1,10387
28258,Continental Natl Ind Co,1997,2004,8,9978,9977,0,18988,8340,10648,1,10387
28258,Continental Natl Ind Co,1997,2005,9,9977,9977,0,18988,8340,10648,1,10387
28258,Continental Natl Ind Co,1997,2006,10,9977,9977,0,18988,8340,10648,1,10387
28436,Farmers Union Mut Ins Co,1988,1988,1,31,0,31,432,432,0,1,314
28436,Farmers Union Mut Ins Co,1988,1989,2,0,0,0,432,432,0,1,314
28436,Farmers Union Mut Ins Co,1988,1990,3,0,0,0,432,432,0,1,314
28436,Farmers Union Mut Ins Co,1988,1991,4,2,2,0,432,432,0,1,314
28436,Farmers Union Mut Ins Co,1988,1992,5,2,2,0,432,432,0,1,314
28436,Farmers Union Mut Ins Co,1988,1993,6,2,2,0,432,432,0,1,314
28436,Farmers Union Mut Ins Co,1988,1994,7,2,2,0,432,432,0,1,314
28436,Farmers Union Mut Ins Co,1988,1995,8,2,2,0,432,432,0,1,314
28436,Farmers Union Mut Ins Co,1988,1996,9,2,2,0,432,432,0,1,314
28436,Farmers Union Mut Ins Co,1988,1997,10,2,2,0,432,432,0,1,314
28436,Farmers Union Mut Ins Co,1989,1989,1,0,0,0,406,406,0,1,314
28436,Farmers Union Mut Ins Co,1989,1990,2,0,0,0,406,406,0,1,314
28436,Farmers Union Mut Ins Co,1989,1991,3,6,1,0,406,406,0,1,314
28436,Farmers Union Mut Ins Co,1989,1992,4,2,2,0,406,406,0,1,314
28436,Farmers Union Mut Ins Co,1989,1993,5,2,2,0,406,406,0,1,314
28436,Farmers Union Mut Ins Co,1989,1994,6,2,2,0,406,406,0,1,314
28436,Farmers Union Mut Ins Co,1989,1995,7,2,2,0,406,406,0,1,314
28436,Farmers Union Mut Ins Co,1989,1996,8,2,2,0,406,406,0,1,314
28436,Farmers Union Mut Ins Co,1989,1997,9,2,2,0,406,406,0,1,314
28436,Farmers Union Mut Ins Co,1989,1998,10,2,2,0,406,406,0,1,314
28436,Farmers Union Mut Ins Co,1990,1990,1,175,87,46,422,42,380,1,314
28436,Farmers Union Mut Ins Co,1990,1991,2,193,104,72,422,42,380,1,314
28436,Farmers Union Mut Ins Co,1990,1992,3,170,106,32,422,42,380,1,314
28436,Farmers Union Mut Ins Co,1990,1993,4,140,140,0,422,42,380,1,314
28436,Farmers Union Mut Ins Co,1990,1994,5,140,140,0,422,42,380,1,314
28436,Farmers Union Mut Ins Co,1990,1995,6,140,140,0,422,42,380,1,314
28436,Farmers Union Mut Ins Co,1990,1996,7,140,140,0,422,42,380,1,314
28436,Farmers Union Mut Ins Co,1990,1997,8,140,140,0,422,42,380,1,314
28436,Farmers Union Mut Ins Co,1990,1998,9,140,140,0,422,42,380,1,314
28436,Farmers Union Mut Ins Co,1990,1999,10,140,140,0,422,42,380,1,314
28436,Farmers Union Mut Ins Co,1991,1991,1,425,156,34,669,103,566,1,314
28436,Farmers Union Mut Ins Co,1991,1992,2,369,296,11,669,103,566,1,314
28436,Farmers Union Mut Ins Co,1991,1993,3,378,298,14,669,103,566,1,314
28436,Farmers Union Mut Ins Co,1991,1994,4,389,324,8,669,103,566,1,314
28436,Farmers Union Mut Ins Co,1991,1995,5,414,325,8,669,103,566,1,314
28436,Farmers Union Mut Ins Co,1991,1996,6,410,361,8,669,103,566,1,314
28436,Farmers Union Mut Ins Co,1991,1997,7,393,385,8,669,103,566,1,314
28436,Farmers Union Mut Ins Co,1991,1998,8,385,385,0,669,103,566,1,314
28436,Farmers Union Mut Ins Co,1991,1999,9,385,385,0,669,103,566,1,314
28436,Farmers Union Mut Ins Co,1991,2000,10,385,385,0,669,103,566,1,314
28436,Farmers Union Mut Ins Co,1992,1992,1,447,172,8,1100,282,818,1,314
28436,Farmers Union Mut Ins Co,1992,1993,2,441,310,22,1100,282,818,1,314
28436,Farmers Union Mut Ins Co,1992,1994,3,393,325,22,1100,282,818,1,314
28436,Farmers Union Mut Ins Co,1992,1995,4,377,345,-4,1100,282,818,1,314
28436,Farmers Union Mut Ins Co,1992,1996,5,379,367,-5,1100,282,818,1,314
28436,Farmers Union Mut Ins Co,1992,1997,6,377,381,-4,1100,282,818,1,314
28436,Farmers Union Mut Ins Co,1992,1998,7,380,380,0,1100,282,818,1,314
28436,Farmers Union Mut Ins Co,1992,1999,8,380,380,0,1100,282,818,1,314
28436,Farmers Union Mut Ins Co,1992,2000,9,380,380,0,1100,282,818,1,314
28436,Farmers Union Mut Ins Co,1992,2001,10,380,380,0,1100,282,818,1,314
28436,Farmers Union Mut Ins Co,1993,1993,1,579,267,-20,1296,380,916,1,314
28436,Farmers Union Mut Ins Co,1993,1994,2,684,588,12,1296,380,916,1,314
28436,Farmers Union Mut Ins Co,1993,1995,3,658,674,-29,1296,380,916,1,314
28436,Farmers Union Mut Ins Co,1993,1996,4,725,711,-29,1296,380,916,1,314
28436,Farmers Union Mut Ins Co,1993,1997,5,735,749,-30,1296,380,916,1,314
28436,Farmers Union Mut Ins Co,1993,1998,6,750,749,0,1296,380,916,1,314
28436,Farmers Union Mut Ins Co,1993,1999,7,748,748,0,1296,380,916,1,314
28436,Farmers Union Mut Ins Co,1993,2000,8,748,748,0,1296,380,916,1,314
28436,Farmers Union Mut Ins Co,1993,2001,9,748,748,0,1296,380,916,1,314
28436,Farmers Union Mut Ins Co,1993,2002,10,748,748,0,1296,380,916,1,314
28436,Farmers Union Mut Ins Co,1994,1994,1,643,330,6,1366,761,605,1,314
28436,Farmers Union Mut Ins Co,1994,1995,2,636,499,0,1366,761,605,1,314
28436,Farmers Union Mut Ins Co,1994,1996,3,615,506,-5,1366,761,605,1,314
28436,Farmers Union Mut Ins Co,1994,1997,4,623,628,-5,1366,761,605,1,314
28436,Farmers Union Mut Ins Co,1994,1998,5,628,628,0,1366,761,605,1,314
28436,Farmers Union Mut Ins Co,1994,1999,6,628,628,0,1366,761,605,1,314
28436,Farmers Union Mut Ins Co,1994,2000,7,628,628,0,1366,761,605,1,314
28436,Farmers Union Mut Ins Co,1994,2001,8,628,628,0,1366,761,605,1,314
28436,Farmers Union Mut Ins Co,1994,2002,9,628,628,0,1366,761,605,1,314
28436,Farmers Union Mut Ins Co,1994,2003,10,628,628,0,1366,761,605,1,314
28436,Farmers Union Mut Ins Co,1995,1995,1,341,90,6,1297,682,615,1,314
28436,Farmers Union Mut Ins Co,1995,1996,2,319,120,-5,1297,682,615,1,314
28436,Farmers Union Mut Ins Co,1995,1997,3,362,301,-5,1297,682,615,1,314
28436,Farmers Union Mut Ins Co,1995,1998,4,1004,464,0,1297,682,615,1,314
28436,Farmers Union Mut Ins Co,1995,1999,5,1017,1012,0,1297,682,615,1,314
28436,Farmers Union Mut Ins Co,1995,2000,6,1035,1015,20,1297,682,615,1,314
28436,Farmers Union Mut Ins Co,1995,2001,7,1015,1015,0,1297,682,615,1,314
28436,Farmers Union Mut Ins Co,1995,2002,8,1015,1015,0,1297,682,615,1,314
28436,Farmers Union Mut Ins Co,1995,2003,9,1015,1015,0,1297,682,615,1,314
28436,Farmers Union Mut Ins Co,1995,2004,10,1015,1015,0,1297,682,615,1,314
28436,Farmers Union Mut Ins Co,1996,1996,1,227,109,8,1192,634,558,1,314
28436,Farmers Union Mut Ins Co,1996,1997,2,275,201,-7,1192,634,558,1,314
28436,Farmers Union Mut Ins Co,1996,1998,3,303,298,5,1192,634,558,1,314
28436,Farmers Union Mut Ins Co,1996,1999,4,315,299,16,1192,634,558,1,314
28436,Farmers Union Mut Ins Co,1996,2000,5,299,299,0,1192,634,558,1,314
28436,Farmers Union Mut Ins Co,1996,2001,6,309,299,10,1192,634,558,1,314
28436,Farmers Union Mut Ins Co,1996,2002,7,299,299,0,1192,634,558,1,314
28436,Farmers Union Mut Ins Co,1996,2003,8,299,299,0,1192,634,558,1,314
28436,Farmers Union Mut Ins Co,1996,2004,9,299,299,0,1192,634,558,1,314
28436,Farmers Union Mut Ins Co,1996,2005,10,299,299,0,1192,634,558,1,314
28436,Farmers Union Mut Ins Co,1997,1997,1,260,99,19,1171,517,654,1,314
28436,Farmers Union Mut Ins Co,1997,1998,2,257,232,1,1171,517,654,1,314
28436,Farmers Union Mut Ins Co,1997,1999,3,394,251,91,1171,517,654,1,314
28436,Farmers Union Mut Ins Co,1997,2000,4,344,277,11,1171,517,654,1,314
28436,Farmers Union Mut Ins Co,1997,2001,5,345,289,0,1171,517,654,1,314
28436,Farmers Union Mut Ins Co,1997,2002,6,348,321,0,1171,517,654,1,314
28436,Farmers Union Mut Ins Co,1997,2003,7,421,359,2,1171,517,654,1,314
28436,Farmers Union Mut Ins Co,1997,2004,8,422,362,2,1171,517,654,1,314
28436,Farmers Union Mut Ins Co,1997,2005,9,427,425,1,1171,517,654,1,314
28436,Farmers Union Mut Ins Co,1997,2006,10,427,426,0,1171,517,654,1,314
28535,Triangle Ins Co Inc,1988,1988,1,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1988,1989,2,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1988,1990,3,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1988,1991,4,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1988,1992,5,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1988,1993,6,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1988,1994,7,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1988,1995,8,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1988,1996,9,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1988,1997,10,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1989,1989,1,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1989,1990,2,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1989,1991,3,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1989,1992,4,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1989,1993,5,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1989,1994,6,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1989,1995,7,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1989,1996,8,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1989,1997,9,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1989,1998,10,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1990,1990,1,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1990,1991,2,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1990,1992,3,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1990,1993,4,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1990,1994,5,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1990,1995,6,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1990,1996,7,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1990,1997,8,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1990,1998,9,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1990,1999,10,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1991,1991,1,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1991,1992,2,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1991,1993,3,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1991,1994,4,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1991,1995,5,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1991,1996,6,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1991,1997,7,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1991,1998,8,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1991,1999,9,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1991,2000,10,0,0,0,0,0,0,1,71
28535,Triangle Ins Co Inc,1992,1992,1,1,0,0,55,44,11,1,71
28535,Triangle Ins Co Inc,1992,1993,2,1,0,0,55,44,11,1,71
28535,Triangle Ins Co Inc,1992,1994,3,1,0,0,55,44,11,1,71
28535,Triangle Ins Co Inc,1992,1995,4,1,0,0,55,44,11,1,71
28535,Triangle Ins Co Inc,1992,1996,5,0,0,0,55,44,11,1,71
28535,Triangle Ins Co Inc,1992,1997,6,0,0,0,55,44,11,1,71
28535,Triangle Ins Co Inc,1992,1998,7,0,0,0,55,44,11,1,71
28535,Triangle Ins Co Inc,1992,1999,8,0,0,0,55,44,11,1,71
28535,Triangle Ins Co Inc,1992,2000,9,0,0,0,55,44,11,1,71
28535,Triangle Ins Co Inc,1992,2001,10,0,0,0,55,44,11,1,71
28535,Triangle Ins Co Inc,1993,1993,1,12,3,2,149,119,30,1,71
28535,Triangle Ins Co Inc,1993,1994,2,28,4,2,149,119,30,1,71
28535,Triangle Ins Co Inc,1993,1995,3,31,27,2,149,119,30,1,71
28535,Triangle Ins Co Inc,1993,1996,4,34,27,2,149,119,30,1,71
28535,Triangle Ins Co Inc,1993,1997,5,34,28,1,149,119,30,1,71
28535,Triangle Ins Co Inc,1993,1998,6,35,31,0,149,119,30,1,71
28535,Triangle Ins Co Inc,1993,1999,7,31,31,0,149,119,30,1,71
28535,Triangle Ins Co Inc,1993,2000,8,31,31,0,149,119,30,1,71
28535,Triangle Ins Co Inc,1993,2001,9,31,31,0,149,119,30,1,71
28535,Triangle Ins Co Inc,1993,2002,10,31,31,0,149,119,30,1,71
28535,Triangle Ins Co Inc,1994,1994,1,11,6,2,154,123,31,1,71
28535,Triangle Ins Co Inc,1994,1995,2,10,7,1,154,123,31,1,71
28535,Triangle Ins Co Inc,1994,1996,3,12,9,1,154,123,31,1,71
28535,Triangle Ins Co Inc,1994,1997,4,13,11,1,154,123,31,1,71
28535,Triangle Ins Co Inc,1994,1998,5,11,11,0,154,123,31,1,71
28535,Triangle Ins Co Inc,1994,1999,6,11,11,0,154,123,31,1,71
28535,Triangle Ins Co Inc,1994,2000,7,11,11,0,154,123,31,1,71
